MFN;Columna;Antes;Despues
000231;v5_Nivel_bibliografico;M;m
012661;v5_Nivel_bibliografico;M;m
014056;v5_Nivel_bibliografico;M;m
015545;v5_Nivel_bibliografico;M;m
016249;v5_Nivel_bibliografico;M;m
016308;v5_Nivel_bibliografico;M;m
017040;v5_Nivel_bibliografico;M;m
017146;v5_Nivel_bibliografico;M;m
017340;v5_Nivel_bibliografico;M;m
038496;v5_Nivel_bibliografico;M;m
024677;v5_Nivel_bibliografico;2005-02-24;a
025696;v5_Nivel_bibliografico;ma;m
035188;v5_Nivel_bibliografico;m ;m
035863;v5_Nivel_bibliografico;m ;m
042593;v5_Nivel_bibliografico;m ;m
042738;v5_Nivel_bibliografico;m ;m
042822;v5_Nivel_bibliografico;m ;m
035209;v5_Nivel_bibliografico;a ;a
035443;v5_Nivel_bibliografico;serie;s
035444;v5_Nivel_bibliografico;serie;s
035445;v5_Nivel_bibliografico;serie;s
035452;v5_Nivel_bibliografico;serie;s
035453;v5_Nivel_bibliografico;serie;s
000030;v23_Autor_institucional;^nInternational Development Research Centre^sIDRC^lOttawa^CA;^nInternational Development Research Centre^sIDRC^lOttawa^pCA
000068;v23_Autor_institucional;^nCentro Internacional de Investigaciones para el desarrollo^sCIID^lOttawa^CA;^nCentro Internacional de Investigaciones para el desarrollo^sCIID^lOttawa^pCA
000366;v23_Autor_institucional;^nInstituto Latinoamericano del Fierro y el Acero^ILAFA^lSantiago^pCL;^nInstituto Latinoamericano del Fierro y el Acero^sILAFA^lSantiago^pCL
000389;v23_Autor_institucional;^nCentro Latinoamericano de Documentación Económica y Social^sCLADES^lSantiago^CL;^nCentro Latinoamericano de Documentación Económica y Social^sCLADES^lSantiago^pCL
000432;v23_Autor_institucional;^nSecretaría del Consejo Nacional de Ciencia y Técnica^lBuenos Aires^AR;^nSecretaría del Consejo Nacional de Ciencia y Técnica^lBuenos Aires^pAR
000509;v23_Autor_institucional;^nCorporación de Productores de Fruta de Rio Negro^sCORPOFRUT^lRio Negro^AR;^nCorporación de Productores de Fruta de Rio Negro^sCORPOFRUT^lRio Negro^pAR
000643;v23_Autor_institucional;^nComisión Económica para América Latina^sCEPAL^lSantiago^CL;^nComisión Económica para América Latina^sCEPAL^lSantiago^pCL
001408;v23_Autor_institucional;^nAmerican Society of Mechanical Engineers^sASME^lNew York^US;^nAmerican Society of Mechanical Engineers^sASME^lNew York^pUS
001434;v23_Autor_institucional;^nPresidencia.Secretaria del Consejo Nacional de Desarrollo^lBuenos Aires^PAR;^nPresidencia.Secretaria del Consejo Nacional de Desarrollo^lBuenos Aires^pAR
001538;v23_Autor_institucional;^nComisión Económica para América Latina y el Caribe^sCEPAL^lSantiago^CL;^nComisión Económica para América Latina y el Caribe^sCEPAL^lSantiago^pCL
001539;v23_Autor_institucional;^nComisión Económica para América Latina y el Caribe^sCEPAL^lSantiago^CL;^nComisión Económica para América Latina y el Caribe^sCEPAL^lSantiago^pCL
001540;v23_Autor_institucional;^nComisión Económica para América Latina y el Caribe^sCEPAL^lSantiago^CL;^nComisión Económica para América Latina y el Caribe^sCEPAL^lSantiago^pCL
002017;v23_Autor_institucional;^nInternational Research Council^sIRC<|>National Research Council^NRC^lWashington^pUS;^nInternational Research Council^sIRC<|>National Research Council^sNRC^lWashington^pUS
003089;v23_Autor_institucional;^nInstituto Nacional de Tecnología Industrial^sINTI^LBuenos Aires^pAR;^nInstituto Nacional de Tecnología Industrial^sINTI^lBuenos Aires^pAR
004998;v23_Autor_institucional;^Centro de Investigación y Tecnología de Carnes^sCITECA^lBuenos Aires^pAR;^nCentro de Investigación y Tecnología de Carnes^sCITECA^lBuenos Aires^pAR
005681;v23_Autor_institucional;^nCentro de Investigación y Tecnología de Carnes^sCITECA^lBuenos Aires^pAR<|>^nConsejo Nacional de Investigaciones Científicas y Técnicas^sCONICET^lBuenos Aires^pAR<|>^nCentro de Investigación Tecnológica para la Industria Plástica^sCITIP^lBuenos Aires^pAR<|>^nCentro Panamericano de Zoonosis^sCEPANZO^LBuenos Aires^pAR;^nCentro de Investigación y Tecnología de Carnes^sCITECA^lBuenos Aires^pAR<|>^nConsejo Nacional de Investigaciones Científicas y Técnicas^sCONICET^lBuenos Aires^pAR<|>^nCentro de Investigación Tecnológica para la Industria Plástica^sCITIP^lBuenos Aires^pAR<|>^nCentro Panamericano de Zoonosis^sCEPANZO^lBuenos Aires^pAR
006231;v23_Autor_institucional;^nRegistro de Transferencia de Tecnología^SRTT^lBuenos Aires^pAR;^nRegistro de Transferencia de Tecnología^sSRTT^lBuenos Aires^pAR
018020;v23_Autor_institucional;^nAlcan International Limited^Quebec^pCA;^nAlcan International Limited^lQuebec^pCA
020139;v23_Autor_institucional;^nCentro de Estudios Urbanos y Regionales^SCEUR^lBuenos Aires^pAR;^nCentro de Estudios Urbanos y Regionales^sSCEUR^lBuenos Aires^pAR
026244;v23_Autor_institucional;^nFábrica Argentina de Productos Eléctricos^sFAPESA^lBuenos Aires^PAR<|>^nPhilips Argentina;^nFábrica Argentina de Productos Eléctricos^sFAPESA^lBuenos Aires^pAR<|>^nPhilips Argentina
027566;v23_Autor_institucional;^nCámara Argentina de la Industria Plástica^sCAIP^LBuenos Aires^pAR;^nCámara Argentina de la Industria Plástica^sCAIP^lBuenos Aires^pAR
035846;v23_Autor_institucional;^nInstituto Nacional de Tecnología^sINT^lRío de Janeiro^BR;^nInstituto Nacional de Tecnología^sINT^lRío de Janeiro^pBR
037454;v23_Autor_institucional;^nSyracuse University^lNew York^PUS;^nSyracuse University^lNew York^pUS
039432;v23_Autor_institucional;^sINTI-Mar del Plata^pAR<|>^sCONICET-Mar del Plata^pAR<|>^nOrganización de las Naciones Unidas para la Agricultura y la Alimentación^sFAO^IT;^sINTI-Mar del Plata^pAR<|>^sCONICET-Mar del Plata^pAR<|>^nOrganización de las Naciones Unidas para la Agricultura y la Alimentación^sFAO^pIT
039894;v23_Autor_institucional;^nDepartamento de Producción Animal. Facultad de Agronomía. Universidad de Buenos Aires^pAR<|>^sINTI-CITIL-PTM^lBuenos Aires^PAR;^nDepartamento de Producción Animal. Facultad de Agronomía. Universidad de Buenos Aires^pAR<|>^sINTI-CITIL-PTM^lBuenos Aires^pAR
039895;v23_Autor_institucional;^nStation des Recherches en Technologie et Analyses Laitieres^sINRA^lPoligny^pFR<|>^sINTI-CITIL-PTM^lBuenos Aires^PAR;^nStation des Recherches en Technologie et Analyses Laitieres^sINRA^lPoligny^pFR<|>^sINTI-CITIL-PTM^lBuenos Aires^pAR
039896;v23_Autor_institucional;^sINTI-CITIL-PTM^lBuenos Aires^PAR;^sINTI-CITIL-PTM^lBuenos Aires^pAR
039897;v23_Autor_institucional;^sINTI-CITIL-PTM^lBuenos Aires^PAR;^sINTI-CITIL-PTM^lBuenos Aires^pAR
039966;v23_Autor_institucional;^sINTI-Cueros^lLa Plata^pAR<|>^nComisión de Investigaciones Científicas de la Provincia de Buenos Aires^sCICPBA^La Plata^pAR<|>^nLaboratorio de Investigación de Proteínas Vegetales, Universidad Nacional de La Plata^sLIPROVE^lLa Plata^pAR;^sINTI-Cueros^lLa Plata^pAR<|>^nComisión de Investigaciones Científicas de la Provincia de Buenos Aires^sCICPBA^lLa Plata^pAR<|>^nLaboratorio de Investigación de Proteínas Vegetales, Universidad Nacional de La Plata^sLIPROVE^lLa Plata^pAR
039967;v23_Autor_institucional;^sINTI-Cueros^lLa Plata^pAR<|>^nCátedra de Micología. Facultad de Ciencias Veterinarias^sUNLP^La Plata^pAR;^sINTI-Cueros^lLa Plata^pAR<|>^nCátedra de Micología. Facultad de Ciencias Veterinarias^sUNLP^lLa Plata^pAR
040198;v23_Autor_institucional;^nCentro de Investigación y Desarrollo para la Industria Plástica^sINTI-CITIP^lBuenos Aires^pAR<|>^nCentro de Investigación y Desarrollo sobre Contaminantes Orgánicos Especiales^sINTI-CISCOE^LBuenos Aires^pAR;^nCentro de Investigación y Desarrollo para la Industria Plástica^sINTI-CITIP^lBuenos Aires^pAR<|>^nCentro de Investigación y Desarrollo sobre Contaminantes Orgánicos Especiales^sINTI-CISCOE^lBuenos Aires^pAR
040582;v23_Autor_institucional;^sINTI-Energía^Buenos Aires^pAR<|>^sINTI-Procesos Superficiales^Buenos Aires^pAR;^sINTI-Energía^lBuenos Aires^pAR<|>^sINTI-Procesos Superficiales^lBuenos Aires^pAR
040951;v23_Autor_institucional;^nMinisterio de Trabajo, Empleo y Seguridad Social^sMTEySS^lBuenos Aires^pAR<|>^Programa Naciones Unidas para el Desarrollo^sPNUD^lBuenos Aires^pAR;^nMinisterio de Trabajo, Empleo y Seguridad Social^sMTEySS^lBuenos Aires^pAR<|>^nPrograma Naciones Unidas para el Desarrollo^sPNUD^lBuenos Aires^pAR
042119;v23_Autor_institucional;^nSociedad Estatal para el Desarrollo del Diseño y la Innovación^sDDI^pES<|>^nMinisterio de Economía^pES<|>^nFEDER Unión Europea^pES<|>^nInstituto de Fomento de Andalucía^sIFA^Andalucía^pES;^nSociedad Estatal para el Desarrollo del Diseño y la Innovación^sDDI^pES<|>^nMinisterio de Economía^pES<|>^nFEDER Unión Europea^pES<|>^nInstituto de Fomento de Andalucía^sIFA^lAndalucía^pES
042670;v23_Autor_institucional;^nEmbajada de la República Argentina en Suiza<|>^Ministerio de Relaciones Exteriores, Comercio Internacional y Culto^sMRECIC^lBuenos Aires^pAR<|>^nFundación Exportar<|>^nCámara de Comercio Suizo Argentina^lBuenos Aires^pAR;^nEmbajada de la República Argentina en Suiza<|>^nMinisterio de Relaciones Exteriores, Comercio Internacional y Culto^sMRECIC^lBuenos Aires^pAR<|>^nFundación Exportar<|>^nCámara de Comercio Suizo Argentina^lBuenos Aires^pAR
044172;v23_Autor_institucional;^nCentro Panamericano de Ingeniería Sanitaria y Ciencias del Ambiente^sCEPIS^lLima^PE<|>^nOrganización Panamericana de la Salud. División de Salud y Ambiente^sOPS<|>^nOficina Regional de la Organización Mundial de la Salud^sOMS<|>^nEnvironmental Protection Agency^sEPA^lCincinnaty^pUS;^nCentro Panamericano de Ingeniería Sanitaria y Ciencias del Ambiente^sCEPIS^lLima^pPE<|>^nOrganización Panamericana de la Salud. División de Salud y Ambiente^sOPS<|>^nOficina Regional de la Organización Mundial de la Salud^sOMS<|>^nEnvironmental Protection Agency^sEPA^lCincinnaty^pUS
044173;v23_Autor_institucional;^nCentro Panamericano de Ingeniería Sanitaria y Ciencias del Ambiente^sCEPIS^lLima^PE<|>^nOrganización Panamericana de la Salud. División de Salud y Ambiente^sOPS<|>^nOficina Regional de la Organización Mundial de la Salud^sOMS<|>^nEnvironmental Protection Agency^sEPA^lCincinnati^pUS;^nCentro Panamericano de Ingeniería Sanitaria y Ciencias del Ambiente^sCEPIS^lLima^pPE<|>^nOrganización Panamericana de la Salud. División de Salud y Ambiente^sOPS<|>^nOficina Regional de la Organización Mundial de la Salud^sOMS<|>^nEnvironmental Protection Agency^sEPA^lCincinnati^pUS
044769;v23_Autor_institucional;^nUniversidad Catolica del Norte. Facultad de Ciencias del Mar^UCN^lCoquimbo^pCL;^nUniversidad Catolica del Norte. Facultad de Ciencias del Mar^sUCN^lCoquimbo^pCL
045931;v23_Autor_institucional;"^nCentro Nacional de Metrología^sCENAM^pMX<|>^nDansk Fundamental Metrology^sDFM^pDK<|>^nG&#322;ówny Urz&#261;d Miar^sGUM^pPL<|>^nInstituto Nacional de Metrologia, Normalização e Qualidade Industrial^sINMETRO^PBR<|>^sINTI-Química^lBuenos Aires^pAR<|>^nInstituto Português da Qualidade - Scientific and Applied Metrology Unit^sIPQ/UMCA-LCM^pPT<|>^nKorea Research Institute of Standards and Science^sKRISS^pKR<|>^nNational Institute of Metrology of P. R. China^sNIM^pCN<|>^nNational Institute of Standards and Technology^sNIST^pUS<|>^nNational Metrology Institute of Japan^sNMIJ^pJP<|>^nSlovenský Metrologický Ústav^sSMU^pSK<|>^nUkrainian State Research and Production Center of Standardization Metrology, Certification, and Consumers’ Rights Protection^sUMTS^pUA<|>^nAll-Russian Scientific Institute for Physical-Technical and Radiological Measurements^sVNIIFTRI^pRU";"^nCentro Nacional de Metrología^sCENAM^pMX<|>^nDansk Fundamental Metrology^sDFM^pDK<|>^nG&#322;ówny Urz&#261;d Miar^sGUM^pPL<|>^nInstituto Nacional de Metrologia, Normalização e Qualidade Industrial^sINMETRO^pBR<|>^sINTI-Química^lBuenos Aires^pAR<|>^nInstituto Português da Qualidade - Scientific and Applied Metrology Unit^sIPQ/UMCA-LCM^pPT<|>^nKorea Research Institute of Standards and Science^sKRISS^pKR<|>^nNational Institute of Metrology of P. R. China^sNIM^pCN<|>^nNational Institute of Standards and Technology^sNIST^pUS<|>^nNational Metrology Institute of Japan^sNMIJ^pJP<|>^nSlovenský Metrologický Ústav^sSMU^pSK<|>^nUkrainian State Research and Production Center of Standardization Metrology, Certification, and Consumers’ Rights Protection^sUMTS^pUA<|>^nAll-Russian Scientific Institute for Physical-Technical and Radiological Measurements^sVNIIFTRI^pRU"
045936;v23_Autor_institucional;^nUniversidad Nacional de San Martín^sUNSAM^lBuenos Aires^AR;^nUniversidad Nacional de San Martín^sUNSAM^lBuenos Aires^pAR
049240;v23_Autor_institucional;^nInstituto Nacional de Tecnología Industrial^sINTI-Centro Regional Córdoba. Área de Ecología Industrial^lCórdoba^pAR<|>^Ministerio de Producción^lBuenos Aires^pAR;^nInstituto Nacional de Tecnología Industrial^sINTI-Centro Regional Córdoba. Área de Ecología Industrial^lCórdoba^pAR<|>^nMinisterio de Producción^lBuenos Aires^pAR
049294;v23_Autor_institucional;^nAustralia Government. Rural Industries Research and Development Corporation^sRIDRIC^AU;^nAustralia Government. Rural Industries Research and Development Corporation^sRIDRIC^pAU
049335;v23_Autor_institucional;^nAustralia Government. Rural Industries Research and Development Corporation^sRIDRIC^AU;^nAustralia Government. Rural Industries Research and Development Corporation^sRIDRIC^pAU
049860;v26_Afiliacion_del_autor;^aBuffa, L. M.^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aAnsorena, M. R.^nUniversidad Nacional de Mar del Plata. Facultad de Ingeniería^sUNMdP-FI^pArgentina<|>^aMarcovich, N. E.^nConsejo Nacional de Investigaciones Científicas y Técnicas. Instituto de Investigaciones en Ciencia y Tecnología de Materiales^sINTEMA-CONICET^pArgentina<|>^aHerry, J. M.^nAgroParisTech^Francia<|>^aDomenek, S.^nAgroParisTech^pFrancia;^aBuffa, L. M.^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aAnsorena, M. R.^nUniversidad Nacional de Mar del Plata. Facultad de Ingeniería^sUNMdP-FI^pArgentina<|>^aMarcovich, N. E.^nConsejo Nacional de Investigaciones Científicas y Técnicas. Instituto de Investigaciones en Ciencia y Tecnología de Materiales^sINTEMA-CONICET^pArgentina<|>^aHerry, J. M.^nAgroParisTech^pFrancia<|>^aDomenek, S.^nAgroParisTech^pFrancia
050336;v26_Afiliacion_del_autor;^aZambón, S. N.^nInstituto Nacional de Tecnología Industrial. INTI-Corrientes^pArgentina^nUniversidad Tecnológica Nacional. Centro de Investigación Quimobi^pArgentina<|>^aChamorro, E. R.^nUniversidad Tecnológica Nacional. Centro de Investigación Quimobi^pArgentina<|>^aCasuscelli, S. C.^nUniversidad Tecnológica Nacional. Centro de Investigación y Tecnología Química^CITeQ-UTN^pArgentina;^aZambón, S. N.^nInstituto Nacional de Tecnología Industrial. INTI-Corrientes^pArgentina^nUniversidad Tecnológica Nacional. Centro de Investigación Quimobi^pArgentina<|>^aChamorro, E. R.^nUniversidad Tecnológica Nacional. Centro de Investigación Quimobi^pArgentina<|>^aCasuscelli, S. C.^nUniversidad Tecnológica Nacional. Centro de Investigación y Tecnología Química^sCITeQ-UTN^pArgentina
050463;v26_Afiliacion_del_autor;^Queipo, Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina;^aQueipo, Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina
050497;v26_Afiliacion_del_autor;^aEspejo, C.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aValentini, E. M.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aNeuilly, R.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aFernández, M.nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aGracia, M. V.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aMartincic, D. G.^Servicio Nacional de Sanidad y Calidad Agroalimentaria^sSENASA^pArgentina;^aEspejo, C.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aValentini, E. M.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aNeuilly, R.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aFernández, M.nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aGracia, M. V.^nInstituto Nacional de Tecnología Industrial. INTI-Mendoza^pArgentina<|>^aMartincic, D. G.^nServicio Nacional de Sanidad y Calidad Agroalimentaria^sSENASA^pArgentina
050923;v26_Afiliacion_del_autor;^aMastromónaco, G.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aGattucci, L.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aForastieri, S.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aDelbón, M. ^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aKornblit, F.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aGalli, Ariel^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Subgerencia Operativa de Metrología Científica e Industrial. Dirección Técnica de Metrología Química. Departamento de Metrología en Ambiente y Salud^sINTI-GOMyC-SOMCeI^pArgentina<|>^aRossi, N.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Servicios Industriales. Subgerencia Operativa de Alimentos. Dirección Técnica de Servicios Analíticos^sINTI-GOSI-SOA^pArgentina<|>^aBerho, F.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Servicios Industriales Subgerencia Operativa de Química y Ambiente. Dirección Técnica de Servicios Tecnológicos y Analíticos. Departamento de Compuestos y Productos Inorgánicos^sINTI-GOSI-SOQyA^pArgentina<|>^aLabollita, H.^Autoridad Interjurisdiccional de las Cuencas de los ríos Limay, Neuquén y Negro^sAIC^pArgentina<|>^aOthaz Brida, A.^Autoridad Interjurisdiccional de las Cuencas de los ríos Limay, Neuquén y Negro^sAIC^pArgentina<|>^aRomero, G.^Autoridad Interjurisdiccional de las Cuencas de los ríos Limay, Neuquén y Negro^sAIC^pArgentina;^aMastromónaco, G.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aGattucci, L.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aForastieri, S.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aDelbón, M. ^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aKornblit, F.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Dirección Técnica de Calidad. Departamento de Calidad en las Mediciones^sINTI-GOMyC^pArgentina<|>^aGalli, Ariel^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Metrología y Calidad. Subgerencia Operativa de Metrología Científica e Industrial. Dirección Técnica de Metrología Química. Departamento de Metrología en Ambiente y Salud^sINTI-GOMyC-SOMCeI^pArgentina<|>^aRossi, N.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Servicios Industriales. Subgerencia Operativa de Alimentos. Dirección Técnica de Servicios Analíticos^sINTI-GOSI-SOA^pArgentina<|>^aBerho, F.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Servicios Industriales Subgerencia Operativa de Química y Ambiente. Dirección Técnica de Servicios Tecnológicos y Analíticos. Departamento de Compuestos y Productos Inorgánicos^sINTI-GOSI-SOQyA^pArgentina<|>^aLabollita, H.^nAutoridad Interjurisdiccional de las Cuencas de los ríos Limay, Neuquén y Negro^sAIC^pArgentina<|>^aOthaz Brida, A.^nAutoridad Interjurisdiccional de las Cuencas de los ríos Limay, Neuquén y Negro^sAIC^pArgentina<|>^aRomero, G.^nAutoridad Interjurisdiccional de las Cuencas de los ríos Limay, Neuquén y Negro^sAIC^pArgentina
051434;v26_Afiliacion_del_autor;^aRota, Franco^nUniversidad Nacional de San Martín. Escuela de Ciencia y Tecnología^sUNSAM-ECyT^pArgentina<|>^aRota, Franco^nInstituto Nacional de Tecnología Industrial. Centro de Micro y Nanoelectrónica del Bicentenario^INTI^pArgentina;^aRota, Franco^nUniversidad Nacional de San Martín. Escuela de Ciencia y Tecnología^sUNSAM-ECyT^pArgentina<|>^aRota, Franco^nInstituto Nacional de Tecnología Industrial. Centro de Micro y Nanoelectrónica del Bicentenario^sINTI^pArgentina
000784;v29_Reunion_Responsable;^nInternational Union of Pure and Applied Chemistry^IUPAC^lOxford^pGB;^nInternational Union of Pure and Applied Chemistry^sIUPAC^lOxford^pGB
001354;v29_Reunion_Responsable;^nUniversidad Nacional de Córdoba.Facultad de Ciencias Económicas^Córdoba^pAR;^nUniversidad Nacional de Córdoba.Facultad de Ciencias Económicas^lCórdoba^pAR
012191;v29_Reunion_Responsable;^nFundación Chile^lSantiago^CL;^nFundación Chile^lSantiago^pCL
016202;v29_Reunion_Responsable;^nAssociation Amicale des Ingenieurs Anciens Eleves de L'Ecole Nationale des Ponts et Chaussees^lParis^FR;^nAssociation Amicale des Ingenieurs Anciens Eleves de L'Ecole Nationale des Ponts et Chaussees^lParis^pFR
016721;v29_Reunion_Responsable;^nUniversity of Denver^lDenver^pUS<|>^NJCPDS-International Centre for Diffraction Data;^nUniversity of Denver^lDenver^pUS<|>^nNJCPDS-International Centre for Diffraction Data
017123;v29_Reunion_Responsable;^Georgia Institute of Technology^lAtlanta^pUS;^nGeorgia Institute of Technology^lAtlanta^pUS
021464;v29_Reunion_Responsable;^nInstituto de Agroquímica y Tecnología de Alimentos^IATA^lValencia^pES;^nInstituto de Agroquímica y Tecnología de Alimentos^sIATA^lValencia^pES
023506;v29_Reunion_Responsable;^nConsejo Profesional de Ingeniería Agronómica^sCPIA^lBuenos Aires^PAR;^nConsejo Profesional de Ingeniería Agronómica^sCPIA^lBuenos Aires^pAR
024469;v29_Reunion_Responsable;^nBureau of Ships Navy Department^lWashington^US<|>^nAmerican Zinc Institute^sAZI^pUS;^nBureau of Ships Navy Department^lWashington^pUS<|>^nAmerican Zinc Institute^sAZI^pUS
039114;v29_Reunion_Responsable;^nInternational dairy Federation^sIDF^Brussels^pBE;^nInternational dairy Federation^sIDF^lBrussels^pBE
041108;v29_Reunion_Responsable;^nBureau of Ships Navy Department^lWashington^US<|>^nAmerican Zinc Institute^sAZI^pUS ;^nBureau of Ships Navy Department^lWashington^pUS<|>^nAmerican Zinc Institute^sAZI^pUS 
000116;v31_Reunion_Lugar_pais;Copenhagen^DK;Copenhagen^pDK
000121;v31_Reunion_Lugar_pais;Khartoum^SD<|>Kampala^pUG<|>Dar Es Salaam^pTZ;Khartoum^pSD<|>Kampala^pUG<|>Dar Es Salaam^pTZ
000547;v31_Reunion_Lugar_pais;Buenos Aires^AR;Buenos Aires^pAR
000762;v31_Reunion_Lugar_pais;Baltimore^US;Baltimore^pUS
019001;v31_Reunion_Lugar_pais;Bahía Blanca^PAR;Bahía Blanca^pAR
024060;v31_Reunion_Lugar_pais;Vienna^AT;Vienna^pAT
041238;v31_Reunion_Lugar_pais;Novgorod^RU;Novgorod^pRU
041239;v31_Reunion_Lugar_pais;Bangkok^TH;Bangkok^pTH
041370;v31_Reunion_Lugar_pais;Paris^FR;Paris^pFR
041371;v31_Reunion_Lugar_pais;Beijing^CN;Beijing^pCN
041372;v31_Reunion_Lugar_pais;Vienna^AT;Vienna^pAT
041373;v31_Reunion_Lugar_pais;Vienna^AT;Vienna^pAT
041699;v31_Reunion_Lugar_pais;Sendai^JP;Sendai^pJP
010267;v39_Autor_institucional_ser_col;^nCentro de Investigación y Desarrollo en Tecnología de Pinturas^sCIDEPINT^lLa Plata^AR;^nCentro de Investigación y Desarrollo en Tecnología de Pinturas^sCIDEPINT^lLa Plata^pAR
011585;v39_Autor_institucional_ser_col;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^CL;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^pCL
011586;v39_Autor_institucional_ser_col;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^CL;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^pCL
011587;v39_Autor_institucional_ser_col;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^CL;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^pCL
011588;v39_Autor_institucional_ser_col;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^CL;^nInstituto de Investigaciones y Ensayos de Materiales. Universidad^sIDIEM^lSantiago^pCL
021538;v39_Autor_institucional_ser_col;^sCentro Regional de Ayuda Técnica. Agencia para el Desarrollo Internacional^SAID^lMéxico^pMX;^sCentro Regional de Ayuda Técnica. Agencia para el Desarrollo Internacional^sSAID^lMéxico^pMX
021655;v39_Autor_institucional_ser_col;^nCentro Regional de Ayuda Técnica^SCRAT^lMéxico^pMX;^nCentro Regional de Ayuda Técnica^sSCRAT^lMéxico^pMX
021656;v39_Autor_institucional_ser_col;^nCentro Regional de Ayuda Técnica^SCRAT^lMéxico^pMX;^nCentro Regional de Ayuda Técnica^sSCRAT^lMéxico^pMX
021657;v39_Autor_institucional_ser_col;^nCentro Regional de Ayuda Técnica^SCRAT^lMéxico^pMX;^nCentro Regional de Ayuda Técnica^sSCRAT^lMéxico^pMX
021658;v39_Autor_institucional_ser_col;^nCentro Regional de Ayuda Técnica^SCRAT^lMéxico^pMX;^nCentro Regional de Ayuda Técnica^sSCRAT^lMéxico^pMX
021659;v39_Autor_institucional_ser_col;^nCentro Regional de Ayuda Técnica^SCRAT^lMéxico^pMX;^nCentro Regional de Ayuda Técnica^sSCRAT^lMéxico^pMX
