MFN;Columna;Antes;Despues
049936;v22_Autor_personal;Beer, Ethel Mariana<|>Álvarez, L.<|>Bastida, Karina Beatriz<|>Giarmana, G.;Beer, Ethel Mariana<|>Álvarez, Lucía<|>Bastida, Karina Beatriz<|>Giarmana, G.
049936;v26_Afiliacion_del_autor;^aBeer, Ethel Mariana^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aÁlvarez, L.^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aBastida, Karina Beatriz^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aGiarmana, G.^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR;^aBeer, Ethel Mariana^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aÁlvarez, Lucía^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aBastida, Karina Beatriz^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aGiarmana, G.^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR
049937;v22_Autor_personal;Álvarez, L.<|>Bastida, Karina Beatriz<|>Yapur, Fernando Gabriel;Álvarez, Lucía<|>Bastida, Karina Beatriz<|>Yapur, Fernando Gabriel
049937;v26_Afiliacion_del_autor;^aÁlvarez, L.^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aBastida, Karina Beatriz^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aYapur, Fernando Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR;^aÁlvarez, Lucía^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aBastida, Karina Beatriz^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aYapur, Fernando Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR
049938;v22_Autor_personal;Álvarez, L.<|>Bastida, Karina Beatriz<|>Yapur, Fernando Gabriel;Álvarez, Lucía<|>Bastida, Karina Beatriz<|>Yapur, Fernando Gabriel
049938;v26_Afiliacion_del_autor;^aÁlvarez, L.^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aBastida, Karina Beatriz^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aYapur, Fernando Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR;^aÁlvarez, Lucía^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aBastida, Karina Beatriz^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR<|>^aYapur, Fernando Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI-Física y Metrología^lBuenos Aires^pAR
049941;v22_Autor_personal;Planes, E.<|>Bensignor, Judith<|>Samter, Paula Marcela<|>Storino, A.<|>Parise, C.;Planes, E.<|>Bensignor, Judith<|>Samter, Paula Marcela<|>Storino, Alejandra Valeria<|>Parise, C.
049941;v26_Afiliacion_del_autor;^aPlanes, E.^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aBensignor, Judith^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aSamter, Paula Marcela^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aStorino, A.^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aParise, C.^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR;^aPlanes, E.^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aBensignor, Judith^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aSamter, Paula Marcela^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aStorino, Alejandra Valeria^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR<|>^aParise, C.^nInstituto Nacional de Tecnología Industrial^sINTI-Química^lBuenos Aires^pAR
049950;v22_Autor_personal;Planes, E.<|>Bensignor, Judith<|>Samter, Paula Marcela<|>Storino, A.<|>Parise, C.<|>Poliszuk, A.<|>Pinto, M.<|>Moina, Carlos Alberto;Planes, E.<|>Bensignor, Judith<|>Samter, Paula Marcela<|>Storino, Alejandra Valeria<|>Parise, C.<|>Poliszuk, A.<|>Pinto, M.<|>Moina, Carlos Alberto
049951;v22_Autor_personal;Fiora, J.<|>Mahmud, Z.A.<|>Valentini, C.R.;Fiora, J.<|>Mahmud, Zulema Ángela<|>Valentini, Cristobal Ramón
049951;v26_Afiliacion_del_autor;^aFiora, J.^nInstituto Nacional de Tecnología Industrial^sINTI-Energía^lBuenos Aires^pAR<|>^aMahmud, Z.A.^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aValentini, C.R.^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR;^aFiora, J.^nInstituto Nacional de Tecnología Industrial^sINTI-Energía^lBuenos Aires^pAR<|>^aMahmud, Zulema Ángela^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aValentini, Cristobal Ramón^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR
049958;v22_Autor_personal;Lloret, P.<|>Longinotti, G.<|>Moina, Carlos Alberto<|>Ybarra, Gabriel Omar;Lloret, P.<|>Longinotti, María Gloria<|>Moina, Carlos Alberto<|>Ybarra, Gabriel Omar
049958;v26_Afiliacion_del_autor;^aLloret, P.^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aLonginotti, G.^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aMoina, Carlos Alberto^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aYbarra, Gabriel Omar^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR;^aLloret, P.^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aLonginotti, María Gloria^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aMoina, Carlos Alberto^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aYbarra, Gabriel Omar^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR
049960;v22_Autor_personal;De la Concepción María, V.L.<|>Lorusso, Hernán Norberto<|>Svoboda, Hernán Gabriel;De La Concepción María, Valeria Luján<|>Lorusso, Hernán Norberto<|>Svoboda, Hernán Gabriel
049960;v26_Afiliacion_del_autor;^aDe la Concepción María, V.L.^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aLorusso, Hernán Norberto^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR;^aDe La Concepción María, Valeria Luján^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aLorusso, Hernán Norberto^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR
049961;v22_Autor_personal;Tufaro, L.N.<|>Svoboda, Hernán Gabriel;Tufaro, Leonardo Nicolás<|>Svoboda, Hernán Gabriel
049961;v26_Afiliacion_del_autor;^aTufaro, L.N.^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR;^aTufaro, Leonardo Nicolás^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR
049962;v22_Autor_personal;Tufaro, L.N.<|>Svoboda, Hernán Gabriel;Tufaro, Leonardo Nicolás<|>Svoboda, Hernán Gabriel
049962;v26_Afiliacion_del_autor;^aTufaro, L.N.^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR;^aTufaro, Leonardo Nicolás^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR
049963;v22_Autor_personal;Tufaro, L.N.<|>Svoboda, Hernán Gabriel;Tufaro, Leonardo Nicolás<|>Svoboda, Hernán Gabriel
049963;v26_Afiliacion_del_autor;^aTufaro, L.N.^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR;^aTufaro, Leonardo Nicolás^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aSvoboda, Hernán Gabriel^nUniversidad de Buenos Aires. Facultad de Ingeniería. Instituto de Tecnologías y Ciencias de la Ingeniería Hilario Fernández Long^sUBA-FI-INTECIN^lBuenos Aires^pAR
049964;v22_Autor_personal;Benítez, A.<|>Polzinetti, Matías Daniel<|>Agnello, Julio Martín;Benítez, Graciela Alejandra<|>Polzinetti, Matías Daniel<|>Agnello, Julio Martín
049964;v26_Afiliacion_del_autor;^aBenítez, A.^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aPolzinetti, Matías Daniel^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aAgnello, Julio Martín^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR;^aBenítez, Graciela Alejandra^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aPolzinetti, Matías Daniel^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aAgnello, Julio Martín^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR
049967;v22_Autor_personal;Benítez, A.<|>Polzinetti, Matías Daniel<|>Agnello, Julio Martín;Benítez, Graciela Alejandra<|>Polzinetti, Matías Daniel<|>Agnello, Julio Martín
049967;v26_Afiliacion_del_autor;^aBenítez, A.^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aPolzinetti, Matías Daniel^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aAgnello, Julio Martín^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR;^aBenítez, Graciela Alejandra^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aPolzinetti, Matías Daniel^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR<|>^aAgnello, Julio Martín^nInstituto Nacional de Tecnología Industrial^sINTI-Construcciones^lBuenos Aires^pAR
049972;v22_Autor_personal;Inocenti, M.C.<|>Escalante, G.<|>Carbonell, A.<|>Rosic, N.<|>Quartino, R.<|>Lenscak, M.<|>Iglesias, N.<|>Gabriel, E.L.<|>Mora, J.<|>Czepulis, J.;Inocenti, María Cristina<|>Escalante, G.<|>Carbonell, A.<|>Rosic, N.<|>Quartino, R.<|>Lenscak, M.<|>Iglesias, N.<|>Gabriel, E.L.<|>Mora, J.<|>Czepulis, J.
049972;v26_Afiliacion_del_autor;^aInocenti, M.C^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR.<|>^aEscalante, G.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aCarbonell, A.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aRosic, N.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aQuartino, R.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aLenscak, M.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aIglesias, N.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aGabriel, E.L.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aMora, J.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aCzepulis, J.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR;^aInocenti, María Cristina^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR.<|>^aEscalante, G.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aCarbonell, A.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aRosic, N.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aQuartino, R.^nInstituto Nacional de Tecnología Industrial^sINTI-Plásticos^lBuenos Aires^pAR<|>^aLenscak, M.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aIglesias, N.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aGabriel, E.L.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aMora, J.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR<|>^aCzepulis, J.^nInstituto Nacional de Tecnología Agropecuaria^sINTA^pAR
049976;v22_Autor_personal;Mahmud, Z.A.<|>Pina, J.<|>Mingolo, N.<|>Gassa, L.<|>Gordillo, G.<|>Tulio, Paulo;Mahmud, Zulema Ángela<|>Pina, J.<|>Mingolo, N.<|>Gassa, L.<|>Gordillo, G.<|>Tulio, Paulo
049976;v26_Afiliacion_del_autor;^aMahmud, Z.A.^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aPina, J.^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aMingolo, N.^nComisión Nacional de Energía Atómica^sCNEA^lBuenos Aires^pAR<|>^aGassa, L.^nUniversidad Nacional de La Plata. Facultad de Ciencias Exactas. Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas^sUNLP-INIFTA^lLa Plata^pAR<|>^aGordillo, G.^nUniversidad de Buenos Aires. Facultad de Ciencias Exactas y Naturales^sUBA-FCEyN^lBuenos Aires^pAR<|>^aTulio, Paulo^nUniversidad Tecnológica Federal do Paraná^sUTFPR^lParaná^pBR;^aMahmud, Zulema Ángela^nInstituto Nacional de Tecnología Industrial^sINTI-Procesos Superficiales^lBuenos Aires^pAR<|>^aPina, J.^nInstituto Nacional de Tecnología Industrial^sINTI-Mecánica^lBuenos Aires^pAR<|>^aMingolo, N.^nComisión Nacional de Energía Atómica^sCNEA^lBuenos Aires^pAR<|>^aGassa, L.^nUniversidad Nacional de La Plata. Facultad de Ciencias Exactas. Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas^sUNLP-INIFTA^lLa Plata^pAR<|>^aGordillo, G.^nUniversidad de Buenos Aires. Facultad de Ciencias Exactas y Naturales^sUBA-FCEyN^lBuenos Aires^pAR<|>^aTulio, Paulo^nUniversidad Tecnológica Federal do Paraná^sUTFPR^lParaná^pBR
049979;v22_Autor_personal;Cattapan, R.<|>Cellerino, Karina<|>Binaghi, M.J.<|>Cinalli, Mariana<|>Cetrangolo, M.<|>Hostench, M.C.<|>Álvarez, Marcela Andrea<|>López, M.C.<|>López, L.;Cattapan, R.<|>Cellerino, Karina<|>Binaghi, María Julieta<|>Cinalli, Mariana<|>Cetrangolo, M.<|>Hostench, M.C.<|>Álvarez, Marcela Andrea<|>López, María Cristina<|>López, L.
049979;v26_Afiliacion_del_autor;^aCattapan, R.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aCellerino, Karina^nUniversidad de Buenos Aires. Facultad de Farmacia y Bioquímica^sUBA-FFyB^lBuenos Aires^pAR<|>^aBinaghi, M.J.^nUniversidad de Buenos Aires. Facultad de Farmacia y Bioquímica^sUBA-FFyB^lBuenos Aires^pAR<|>^aCinalli, Mariana^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aCetrangolo, M.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aHostench, M.C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aÁlvarez, Marcela Andrea^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aLópez, M.C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aLópez, L. B.^nUniversidad de Buenos Aires. Facultad de Farmacia y Bioquímica^sUBA-FFyB^lBuenos Aires^pAR;^aCattapan, R.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aCellerino, Karina^nUniversidad de Buenos Aires. Facultad de Farmacia y Bioquímica^sUBA-FFyB^lBuenos Aires^pAR<|>^aBinaghi, María Julieta^nUniversidad de Buenos Aires. Facultad de Farmacia y Bioquímica^sUBA-FFyB^lBuenos Aires^pAR<|>^aCinalli, Mariana^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aCetrangolo, M.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aHostench, M.C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aÁlvarez, Marcela Andrea^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aLópez, María Cristina^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aLópez, L. B.^nUniversidad de Buenos Aires. Facultad de Farmacia y Bioquímica^sUBA-FFyB^lBuenos Aires^pAR
049980;v22_Autor_personal;Álvarez, J.<|>Burroni, Laura Valeria<|>Barrera, Verónica Natalia<|>Rivarola, Paula<|>Poldi, Leandro Ariel<|>Zaszczynski, Cristian Gabriel;Alvarez, Julio<|>Burroni, Laura Valeria<|>Barrera, Verónica Natalia<|>Rivarola, Paula<|>Poldi, Leandro Ariel<|>Zaszczynski, Cristian Gabriel
049980;v26_Afiliacion_del_autor;^aÁlvarez, J.^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aBurroni, Laura Valeria^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aBarrera, Verónica Natalia^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aRivarola, Paula^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aPoldi, Leandro Ariel^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aZaszczynski, Cristian Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR;^aAlvarez, Julio^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aBurroni, Laura Valeria^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aBarrera, Verónica Natalia^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aRivarola, Paula^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aPoldi, Leandro Ariel^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR<|>^aZaszczynski, Cristian Gabriel^nInstituto Nacional de Tecnología Industrial^sINTI-Córdoba^lCórdoba^pAR
049983;v22_Autor_personal;Bollini, Fernando Rubén<|>Palacios, D.L.<|>Buffa, L.M.<|>Bonecco, M.B.<|>Martínez Sáenz, M.G.;Bollini, Fernando Rubén<|>Palacios, Diego Luis<|>Buffa, Lautaro Martín<|>Bonecco, María Belén<|>Martínez Sáenz, María Guadalupe
049983;v26_Afiliacion_del_autor;^aBollini, Fernando Rubén^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aPalacios, D.L.^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aBuffa, L.M.^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aBonecco, M.B.^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aMartínez Sáenz, M.G.^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR;^aBollini, Fernando Rubén^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aPalacios, Diego Luis^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aBuffa, Lautaro Martín^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aBonecco, María Belén^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR<|>^aMartínez Sáenz, María Guadalupe^nInstituto Nacional de Tecnología Industrial^sINTI-Mar del Plata^lBuenos Aires^pAR
049987;v22_Autor_personal;Rodríguez, M.A.<|>Castelli, M.L.<|>Zampatti, M.<|>Gallello, L.<|>Castañeda, Roberto Aníbal;Rodríguez, Matías Agustín<|>Castelli, María Laura<|>Zampatti, Mariela<|>Gallello, L.<|>Castañeda, Roberto Aníbal
049987;v26_Afiliacion_del_autor;^aRodríguez, M.A.^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aCastelli, M.L.^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aZampatti, M.^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aGallello, L.^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aCastañeda, Roberto Aníbal^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR;^aRodríguez, Matías Agustín^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aCastelli, María Laura^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aZampatti, Mariela^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aGallello, L.^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR<|>^aCastañeda, Roberto Aníbal^nInstituto Nacional de Tecnología Industrial^sINTI-Lácteos^lBuenos Aires^pAR
049988;v22_Autor_personal;Hostench, M.C.<|>Olmedo, M.C.<|>De Andrade Cattapan, R.<|>Monzón, C.<|>Vivas, Lis Mariana<|>Álvarez, Marcela Andrea;Hostench, M.C.<|>Olmedo, Mariana Cecilia<|>De Andrade Cattapan, R.<|>Monzón, C.<|>Vivas, Lis Mariana<|>Álvarez, Marcela Andrea
049988;v26_Afiliacion_del_autor;^aHostench, M.C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aOlmedo, M.C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aDe Andrade Cattapan, R.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aMonzón, C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aVivas, Lis Mariana^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aÁlvarez, Marcela Andrea^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR;^aHostench, M.C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aOlmedo, Mariana Cecilia^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aDe Andrade Cattapan, R.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aMonzón, C.^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aVivas, Lis Mariana^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR<|>^aÁlvarez, Marcela Andrea^nInstituto Nacional de Tecnología Industrial^sINTI-Agroalimentos^lBuenos Aires^pAR
049991;v22_Autor_personal;Corrales, Diego David<|>Castells, M.L.<|>Pino, F.<|>Kuba, D.<|>Rolón, M.L.;Corrales, Diego David<|>Castells, María Laura<|>Pino, F.<|>Kuba, D.<|>Rolón, María Laura
