MFN;Columna;Antes;Despues
038616;v22_Autor_personal;Tambasco, Marcos J Araujo ;Tambasco, Marcos J Araujo
038616;v43_Lugar_de_edicion;São Paulo ;São Paulo
038617;v22_Autor_personal;Jon, Roger ;Jon, Roger
038619;v22_Autor_personal;Mondolfo, L. F. ;Mondolfo, L. F.
038621;v22_Autor_personal;Brace, A. W. <|>Allen, F. A. ;Brace, A. W. <|>Allen, F. A.
038622;v43_Lugar_de_edicion;New York ;New York
038623;v20_Titulo;Steels for reactor pressure circuits ;Steels for reactor pressure circuits
038626;v20_Titulo;Physical metallurgy: techniques and applications ;Physical metallurgy: techniques and applications
038629;v43_Lugar_de_edicion;New York ;New York
038633;v20_Titulo;Heat treatment'76 ;Heat treatment'76
038636;v20_Titulo;Case-hardened steels: microstructural and residual stress effects ;Case-hardened steels: microstructural and residual stress effects
038650;v20_Titulo;Phase-locked loops & their application ;Phase-locked loops & their application
038651;v22_Autor_personal;Priest, H. Malcolm ;Priest, H. Malcolm
038654;v20_Titulo;Handbook of case histories in failure analysis ;Handbook of case histories in failure analysis
038658;v20_Titulo;Case histories in failure analysis ;Case histories in failure analysis
038659;v20_Titulo;Steels: heat treatment and processing principles ;Steels: heat treatment and processing principles
038660;v20_Titulo;Les métaux de haute pureté ;Les métaux de haute pureté
038664;v45_Editor;Elsevier Applied Science ;Elsevier Applied Science
038667;v20_Titulo;Heat treatment'73 ;Heat treatment'73
038673;v20_Titulo;Fracture and fatigue control in structures: applications of fracture mechanics ;Fracture and fatigue control in structures: applications of fracture mechanics
038673;v22_Autor_personal;Rolfe, S. T. <|>Barsom, John M. ;Rolfe, S. T. <|>Barsom, John M.
038673;v43_Lugar_de_edicion;New Jersey ;New Jersey
038674;v43_Lugar_de_edicion;New York ;New York
038675;v32_Reunion_Fecha;November 30, 1970;1970
038677;v22_Autor_personal;Bishop, Robert H. ;Bishop, Robert H.
038679;v22_Autor_personal;Veprek, S^red. <|>Venugopalan, M^red. ;Veprek, S^red. <|>Venugopalan, M^red.
038682;v20_Titulo;Homogeneous nucleation theory: the pretransition theory of vapor condensation ;Homogeneous nucleation theory: the pretransition theory of vapor condensation
038682;v22_Autor_personal;Abraham, Farid Fadlow ;Abraham, Farid Fadlow
038682;v43_Lugar_de_edicion;New York ;New York
038684;v20_Titulo;Thermal spray: advances in coatings technology ;Thermal spray: advances in coatings technology
038684;v22_Autor_personal;Houck, David L. ;Houck, David L.
038691;v43_Lugar_de_edicion;New York ;New York
038693;v32_Reunion_Fecha;6-8 de junio,1990;1990
038694;v32_Reunion_Fecha;21-23 de setiembre,1988;1988
038697;v20_Titulo;Failure of materials in mechanical design: analysis, prediction, prevention ;Failure of materials in mechanical design: analysis, prediction, prevention
038697;v22_Autor_personal;Collins, Jack A. ;Collins, Jack A.
038700;v20_Titulo;Los sistemas de innovación en la era de la globalización ;Los sistemas de innovación en la era de la globalización
038704;v20_Titulo;Handbook on the estimation of metallurgical process costs ;Handbook on the estimation of metallurgical process costs
038706;v22_Autor_personal;Jenkins, Ivor ;Jenkins, Ivor
038707;v20_Titulo;The management of quality assurance ;The management of quality assurance
038708;v20_Titulo;Process quality control troubleshooting and interpretation of data ;Process quality control troubleshooting and interpretation of data
038708;v45_Editor;McGraw-Hill ;McGraw-Hill
038710;v20_Titulo;Cómo medir la satisfacción del cliente : desarrollo y utilización de cuestionarios ;Cómo medir la satisfacción del cliente : desarrollo y utilización de cuestionarios
038710;v22_Autor_personal;Hayes, Bob E. ;Hayes, Bob E.
038710;v43_Lugar_de_edicion;Barcelona ;Barcelona
038711;v22_Autor_personal;Wetherill, G. Barrie ;Wetherill, G. Barrie
038714;v20_Titulo;Estampagem dos acos ;Estampagem dos acos
038718;v20_Titulo;Applications of differential thermal analysis in cement chemistry ;Applications of differential thermal analysis in cement chemistry
038718;v43_Lugar_de_edicion;New York ;New York
038718;v45_Editor;Chemical Publishing ;Chemical Publishing
038721;v20_Titulo;La fosfatizzazione dei metalli: fondamenti scientifici e tecnica applicata ;La fosfatizzazione dei metalli: fondamenti scientifici e tecnica applicata
038721;v22_Autor_personal;Machu, Willi ;Machu, Willi
038722;v20_Titulo;The engineer ;The engineer
038723;v20_Titulo;Política energética en América Latina: presente y futuro: críticas y propuestas de los pueblos ;Política energética en América Latina: presente y futuro: críticas y propuestas de los pueblos
038728;v20_Titulo;Historia de las técnicas ;Historia de las técnicas
038732;v20_Titulo;Una industrialización fallida: Córdoba, 1880-1914 ;Una industrialización fallida: Córdoba, 1880-1914
038732;v22_Autor_personal;Ansaldi, Waldo ;Ansaldi, Waldo
038735;v20_Titulo;Optimization of steel product yield: proceedings ;Optimization of steel product yield: proceedings
038741;v20_Titulo;Technical report writing ;Technical report writing
038763;v22_Autor_personal;Coulson, A.F.W.^red.<|>Harrison, P.W.^red. ;Coulson, A.F.W.^red.<|>Harrison, P.W.^red.
038850;v20_Titulo;Introduction to the theory of plasticity for engineers ;Introduction to the theory of plasticity for engineers
038850;v43_Lugar_de_edicion;New York ;New York
038851;v22_Autor_personal;Webster, Donald^red. ;Webster, Donald^red.
038851;v45_Editor;Plenum ;Plenum
038854;v43_Lugar_de_edicion;New York ;New York
038855;v22_Autor_personal;Doan, Gilbert E. <|>Mahla, Elbert M. ;Doan, Gilbert E. <|>Mahla, Elbert M.
038857;v22_Autor_personal;Tipper, Constance Fligg Elam ;Tipper, Constance Fligg Elam
038858;v45_Editor;Centre National de Recherches Métallurgiques ;Centre National de Recherches Métallurgiques
038860;v45_Editor;Climax Molybdenum ;Climax Molybdenum
038861;v22_Autor_personal;Bôas, Roberto C. Villas ;Bôas, Roberto C. Villas
038862;v22_Autor_personal;Sedriks, A. John ;Sedriks, A. John
038862;v43_Lugar_de_edicion;New York ;New York
038864;v20_Titulo;Damage mechanisms and life assessment of high-temperature components ;Damage mechanisms and life assessment of high-temperature components
038864;v22_Autor_personal;Viswanathan, Ramaswamy ;Viswanathan, Ramaswamy
038864;v43_Lugar_de_edicion;Metals Park, Ohio ;Metals Park, Ohio
038867;v20_Titulo;"ASM handbook; vol. 19: Fatigue and fracture ";"ASM handbook; vol. 19: Fatigue and fracture"
038872;v43_Lugar_de_edicion;Buenos Aires ;Buenos Aires
038873;v20_Titulo;Fundamentos de la ciencia e ingeniería de materiales ;Fundamentos de la ciencia e ingeniería de materiales
038876;v20_Titulo;Ferroalloys and other additives to liquid iron and steel ;Ferroalloys and other additives to liquid iron and steel
038883;v20_Titulo;Historia de la tecnología ;Historia de la tecnología
038888;v20_Titulo;Finite element handbook ;Finite element handbook
038888;v43_Lugar_de_edicion;New York ;New York
038935;v45_Editor;Pearson ;Pearson
038953;v20_Titulo;Design-driven innovation ;Design-driven innovation
038972;v20_Titulo;Atlas des courbes de transformation des aciers de fabrication française ;Atlas des courbes de transformation des aciers de fabrication française
038973;v32_Reunion_Fecha;January 22 to 26, 1990;1990
038974;v20_Titulo;Introducción a la metrología ;Introducción a la metrología
038975;v20_Titulo;Optimum design of mechanical elements ;Optimum design of mechanical elements
038976;v20_Titulo;Manual de resistencia de materiales ;Manual de resistencia de materiales
038981;v22_Autor_personal;Eksarho, Valentín ;Eksarho, Valentín
038990;v20_Titulo;Vacuum manual ;Vacuum manual
038992;v22_Autor_personal;Chauprade, Robert ;Chauprade, Robert
038993;v20_Titulo;Courbes de transformation de fontes blanches au chrome-molybdene : atlas <|>Transformation characteristics of chromium and chromium-molybdenum white irons <|>Umwandlungsschaubilder von chrom-und chrom molybdan-lepierten weissen gusseisen ;Courbes de transformation de fontes blanches au chrome-molybdene : atlas <|>Transformation characteristics of chromium and chromium-molybdenum white irons <|>Umwandlungsschaubilder von chrom-und chrom molybdan-lepierten weissen gusseisen
038993;v22_Autor_personal;Maratray, F. <|>Usseglio-Nanot, R. ;Maratray, F. <|>Usseglio-Nanot, R.
038996;v20_Titulo;The technology of scandium, yttrium and the rare earth metals ;The technology of scandium, yttrium and the rare earth metals
038999;v32_Reunion_Fecha;22-27, june, 1969;1969
038999;v20_Titulo;Elevated temperature properties as influenced by nitrogen additions to types 304 and 316 austenitic stainless steels. ;Elevated temperature properties as influenced by nitrogen additions to types 304 and 316 austenitic stainless steels.
039007;v22_Autor_personal;Van Horn, Kent R^red. ;Van Horn, Kent R^red.
039009;v20_Titulo;Low-noise electronic design ;Low-noise electronic design
039009;v43_Lugar_de_edicion;New York ;New York
039011;v20_Titulo;Enciclopedia de Microsoft Visual C# ;Enciclopedia de Microsoft Visual C#
039017;v22_Autor_personal;Peters, Tom<|>Austín, Nancy ;Peters, Tom<|>Austín, Nancy
039019;v20_Titulo;Design of sand and permanent mold aluminum castings: a basic guide to design, alloys, finish, casting processes, premium quality, casting characteristics ;Design of sand and permanent mold aluminum castings: a basic guide to design, alloys, finish, casting processes, premium quality, casting characteristics
039020;v20_Titulo;Atomic absorption spectroscopy ;Atomic absorption spectroscopy
039020;v22_Autor_personal;Robinson, James W. ;Robinson, James W.
039022;v20_Titulo;Quality technology handbook ;Quality technology handbook
039023;v20_Titulo;Quality technology handbook ;Quality technology handbook
039026;v20_Titulo;Manual para instructores de taller ;Manual para instructores de taller
039030;v20_Titulo;Métodos de ensayos no destructivos ;Métodos de ensayos no destructivos
039031;v22_Autor_personal;Tamura, Imao ;Tamura, Imao
039033;v22_Autor_personal;Lautzenheiser, Clarence ;Lautzenheiser, Clarence
039034;v43_Lugar_de_edicion;New York ;New York
039035;v20_Titulo;An introduction to metallurgical solvent extraction: lecture notes for a short course ;An introduction to metallurgical solvent extraction: lecture notes for a short course
039035;v22_Autor_personal;Monhemius, A. John. ;Monhemius, A. John.
039038;v20_Titulo;Signals and systems : made ridiculously simple ;Signals and systems : made ridiculously simple
039038;v43_Lugar_de_edicion;Cambridge ;Cambridge
039039;v22_Autor_personal;Lipnitsky, A. ;Lipnitsky, A.
039040;v20_Titulo;A máquina que mudou o mundo: baseado no estudo do Massachusetts Institute of Technology sobre o futuro do automóvel ;A máquina que mudou o mundo: baseado no estudo do Massachusetts Institute of Technology sobre o futuro do automóvel
039040;v22_Autor_personal;Womack, James P.<|>Jones, Daniel T.<|>Roos, Daniel ;Womack, James P.<|>Jones, Daniel T.<|>Roos, Daniel
039040;v43_Lugar_de_edicion;Rio de Janeiro ;Rio de Janeiro
039045;v20_Titulo;Introducción a la historia de las técnicas ;Introducción a la historia de las técnicas
039045;v22_Autor_personal;Gille, Bertrand ;Gille, Bertrand
039045;v43_Lugar_de_edicion;Barcelona ;Barcelona
039046;v43_Lugar_de_edicion;Barcelona ;Barcelona
039047;v20_Titulo;Menos es más : introducción a la filosofía del decrecimiento ;Menos es más : introducción a la filosofía del decrecimiento
039047;v22_Autor_personal;Ridoux, Nicolás ;Ridoux, Nicolás
039047;v43_Lugar_de_edicion;Barcelona ;Barcelona
039048;v20_Titulo;PC-DOS y MS-DOS ;PC-DOS y MS-DOS
039049;v20_Titulo;Políticas municipales : para el desarrollo local y regional ;Políticas municipales : para el desarrollo local y regional
039053;v20_Titulo;Tratado práctico de la técnica del vacío ;Tratado práctico de la técnica del vacío
039054;v22_Autor_personal;Nielsen, S. Suzanne^red ;Nielsen, S. Suzanne^red
039055;v22_Autor_personal;García Castañer, Bartolomé ;García Castañer, Bartolomé
039057;v20_Titulo;Ingeniería de software ;Ingeniería de software
039123;v20_Titulo;Basic vacuum technology ;Basic vacuum technology
039123;v45_Editor;Institute of Physics ;Institute of Physics
039132;v32_Reunion_Fecha;noviembre, 2011;2011
039132;v20_Titulo;Implementación de calidad de proceso, testing y calidad de producto en las instituciones y organismos del Estado ;Implementación de calidad de proceso, testing y calidad de producto en las instituciones y organismos del Estado
039141;v20_Titulo;Gestión e innovación tecnológica para la región centro-oeste. Generación y desarrollo de una empresa de base tecnológica. ;Gestión e innovación tecnológica para la región centro-oeste. Generación y desarrollo de una empresa de base tecnológica.
039144;v22_Autor_personal;Joyanes Aguilar, Luis ;Joyanes Aguilar, Luis
039144;v43_Lugar_de_edicion;Madrid ;Madrid
039281;v20_Titulo;The place of nature in economic development ;The place of nature in economic development
039304;v20_Titulo;Innovation : the missing dimension ;Innovation : the missing dimension
039444;v22_Autor_personal;Puelles, M.M.<|>Acosta, O.H.<|>Ilgisonis, A.<|>Schvartz, M.<|>Borinsky, M. ;Puelles, M.M.<|>Acosta, O.H.<|>Ilgisonis, A.<|>Schvartz, M.<|>Borinsky, M.
039476;v22_Autor_personal;Val, S. del<|>Martínez, L.<|>Zunino, C.<|>Soto, A.<|>Escobar, G.<|>Álvarez, J.H.  ;Val, S. del<|>Martínez, L.<|>Zunino, C.<|>Soto, A.<|>Escobar, G.<|>Álvarez, J.H.
039518;v22_Autor_personal;Castro, L.<|>Ceriotti, A.<|>Escola, M.<|>Niño Gómez, Alicia C.<|>Pinto, Mónica<|>Poliszuk, A.<|>Puglisi, Celia<|>Vorobey, A. ;Castro, L.<|>Ceriotti, A.<|>Escola, M.<|>Niño Gómez, Alicia C.<|>Pinto, Mónica<|>Poliszuk, A.<|>Puglisi, Celia<|>Vorobey, A.
039550;v22_Autor_personal;Potarsky, K.<|>Paredes, M.<|>Foglia, R. ;Potarsky, K.<|>Paredes, M.<|>Foglia, R.
039579;v22_Autor_personal;Hermida, Elida, B.<|>Mega, Verónica I.<|>Yashchuk, Oxana<|>Fernández, Víctor<|>Eisenberg, Patricia<|>Miyazaki, Silvia S. ;Hermida, Elida, B.<|>Mega, Verónica I.<|>Yashchuk, Oxana<|>Fernández, Víctor<|>Eisenberg, Patricia<|>Miyazaki, Silvia S.
039587;v22_Autor_personal;Abdala, E.<|>Alanis, I. ;Abdala, E.<|>Alanis, I.
039589;v22_Autor_personal;Fox, María Lía<|>Luna, Fabio<|>Dawidowski, Laura<|>Vázquez, Cristina ;Fox, María Lía<|>Luna, Fabio<|>Dawidowski, Laura<|>Vázquez, Cristina
039736;v22_Autor_personal;Barceló, Lucía E.<|>Hilbert, Jorge A. ;Barceló, Lucía E.<|>Hilbert, Jorge A.
039739;v20_Titulo;Porosidad en transductores piezoeléctricos de película gruesa ;Porosidad en transductores piezoeléctricos de película gruesa
039892;v22_Autor_personal;D'Orio, M.<|>Bartoloni, V. ;D'Orio, M.<|>Bartoloni, V.
039922;v22_Autor_personal;Puglisi, Celia<|>Miguel, J. J. ;Puglisi, Celia<|>Miguel, J. J.
040149;v22_Autor_personal;Goya, L.<|>Cantera, C.<|>Galarza, B.<|>Reinoso, H.<|> ;Goya, L.<|>Cantera, C.<|>Galarza, B.<|>Reinoso, H.
040467;v20_Titulo;Composición de nuevos materiales y productos químicos ;Composición de nuevos materiales y productos químicos
040622;v20_Titulo;Tecnología de elaboración de quesos semiduros con ojos ;Tecnología de elaboración de quesos semiduros con ojos
040647;v22_Autor_personal;Apro, Nicolás<|>Flores, Alejandra<|>Gutiérrez, Alicia<|>Gil, Guillermo<|>Cordara, Marcela<|>Blasko, Ramiro ;Apro, Nicolás<|>Flores, Alejandra<|>Gutiérrez, Alicia<|>Gil, Guillermo<|>Cordara, Marcela<|>Blasko, Ramiro
040665;v20_Titulo;Ultrasonic array of thick film transducers for biological tissue characterization ;Ultrasonic array of thick film transducers for biological tissue characterization
040695;v22_Autor_personal;Charreau, Geraldine<|>Valdés, Joaquín<|>Laiz, Héctor ;Charreau, Geraldine<|>Valdés, Joaquín<|>Laiz, Héctor
040765;v22_Autor_personal;Maslatón, Carlos<|>Ladrón González, Alfredo<|>Ferre, Alejandro C.<|>Zabala, Carina<|>Kurlat, José ;Maslatón, Carlos<|>Ladrón González, Alfredo<|>Ferre, Alejandro C.<|>Zabala, Carina<|>Kurlat, José
040932;v20_Titulo;Energetique industrielle ;Energetique industrielle
040933;v20_Titulo;Catalyse de contact: conceptión, préparation et mise en oeuvre des catalyseurs industriels ;Catalyse de contact: conceptión, préparation et mise en oeuvre des catalyseurs industriels
040956;v20_Titulo;Instalación de una fábrica de tejas de concreto en el Municipio de Araure, Estado Portuguesa ;Instalación de una fábrica de tejas de concreto en el Municipio de Araure, Estado Portuguesa
040984;v20_Titulo;Minería, minerales y desarrollo sustentable en América del Sur ;Minería, minerales y desarrollo sustentable en América del Sur
040995;v22_Autor_personal;Possetto, Mirta<|>Del Negro, Natalia<|>Yanke, Jesica ;Possetto, Mirta<|>Del Negro, Natalia<|>Yanke, Jesica
041000;v22_Autor_personal;Dargoltz, Raúl ;Dargoltz, Raúl
041003;v20_Titulo;"El ""oenegismo"", enfermedad infantil del derechismo ";"El ""oenegismo"", enfermedad infantil del derechismo"
041023;v22_Autor_personal;Fabro, Mabel<|>Milanesio, Horacio<|>Fornero, Pedro<|>Schamne, Nicolás<|>Toscana, Marina<|>Labacá, Patricia ;Fabro, Mabel<|>Milanesio, Horacio<|>Fornero, Pedro<|>Schamne, Nicolás<|>Toscana, Marina<|>Labacá, Patricia
041025;v20_Titulo;Validación interna de test inmunocromatográfico para la detección cualitativa de glicomacropéptido de caseína en leche ;Validación interna de test inmunocromatográfico para la detección cualitativa de glicomacropéptido de caseína en leche
041044;v22_Autor_personal;Twiss, Sumner^red. ;Twiss, Sumner^red.
041051;v22_Autor_personal;Sonneborn, Ralph H.<|>Dietz, Albert G. H.^rcolab.<|>Heyser, Alton S.^rcolab. ;Sonneborn, Ralph H.<|>Dietz, Albert G. H.^rcolab.<|>Heyser, Alton S.^rcolab.
041057;v22_Autor_personal;D'Alelio, G. F. ;D'Alelio, G. F.
041070;v20_Titulo;"Mo; Less-common alloys of molybdenum ";"Mo; Less-common alloys of molybdenum"
041072;v20_Titulo;Proceedings ;Proceedings
041096;v20_Titulo;El niquelado químico Kanigen ;El niquelado químico Kanigen
041111;v20_Titulo;"The science of plastics; a comprehensive source book based on the original literature for 1942-1946 ";"The science of plastics; a comprehensive source book based on the original literature for 1942-1946"
041119;v20_Titulo;Selección de proyectos y de procesos para la obtención de productos petroquímicos básicos e intermedios en países en desarrollo ;Selección de proyectos y de procesos para la obtención de productos petroquímicos básicos e intermedios en países en desarrollo
041120;v20_Titulo;Normalización de las materias plásticas en los países en desarrollo ;Normalización de las materias plásticas en los países en desarrollo
041141;v20_Titulo;Molding technic for bakelite and vinylite plastics ;Molding technic for bakelite and vinylite plastics
041152;v20_Titulo;Natural language communication with computers ;Natural language communication with computers
041166;v22_Autor_personal;Cavaleiro E Silva, Armando<|>Malato, Joào José ;Cavaleiro E Silva, Armando<|>Malato, Joào José
041168;v20_Titulo;"Industrialización de las construcciones; manual de la construcción racional con medidas normalizadas ";"Industrialización de las construcciones; manual de la construcción racional con medidas normalizadas"
041191;v45_Editor;Compañía Editorial Continental ;Compañía Editorial Continental
041197;v20_Titulo;"The public building frame; an industrialized method of building ";"The public building frame; an industrialized method of building"
041201;v20_Titulo;Tratado de calefacción y ventilación ;Tratado de calefacción y ventilación
041203;v22_Autor_personal;Stradelli, Alberto ;Stradelli, Alberto
041227;v20_Titulo;Memorias    ;Memorias
041279;v22_Autor_personal;Dubois, René A.^red.<|>Perazzo, P.J.^red.<|>Triaca, Walter E.^red. ;Dubois, René A.^red.<|>Perazzo, P.J.^red.<|>Triaca, Walter E.^red.
041298;v20_Titulo;Manual para la construcción de casas de tierra ;Manual para la construcción de casas de tierra
041302;v22_Autor_personal;Tholen, Albert D.^red.<|>Barbrow, Louis E.^red.<|>Heffernan, Ann P.^red. ;Tholen, Albert D.^red.<|>Barbrow, Louis E.^red.<|>Heffernan, Ann P.^red.
041303;v22_Autor_personal;Wollin, Harold F.^red.<|>Barbrow, Louis E.^red.<|>Heffernan, Ann P.^red. ;Wollin, Harold F.^red.<|>Barbrow, Louis E.^red.<|>Heffernan, Ann P.^red.
041304;v22_Autor_personal;Tholen, Albert D.^red.<|>Barbrow, Louis E.^red.<|>Heffernan, Ann P.^red. ;Tholen, Albert D.^red.<|>Barbrow, Louis E.^red.<|>Heffernan, Ann P.^red.
041305;v22_Autor_personal;Peiser, H. Steffen^red.<|>Raley, Charles C.^red.<|>Odar, Penelope M.^red. ;Peiser, H. Steffen^red.<|>Raley, Charles C.^red.<|>Odar, Penelope M.^red.
041306;v22_Autor_personal;Peiser, H. Steffen^red.<|>Marvin, Robert S.^red.<|>McNeil, Michael^red.<|>Mejeur, Joanne^red. ;Peiser, H. Steffen^red.<|>Marvin, Robert S.^red.<|>McNeil, Michael^red.<|>Mejeur, Joanne^red.
041308;v45_Editor;Librairie Félix Alcan ;Librairie Félix Alcan
041323;v20_Titulo;Taschenbuch für Chemiker und Physiker ;Taschenbuch für Chemiker und Physiker
041357;v20_Titulo;Telecommunications and information technology in Latin America : prospects and possibilities for managing the technology gap  ;Telecommunications and information technology in Latin America : prospects and possibilities for managing the technology gap
041387;v20_Titulo;Evaluation of performance of industrial public enterprises: criteria and policies ;Evaluation of performance of industrial public enterprises: criteria and policies
041396;v20_Titulo;Re-industrialization in the advanced countries and its effects on the developing countries, in particular in Latin America ;Re-industrialization in the advanced countries and its effects on the developing countries, in particular in Latin America
041409;v20_Titulo;Structural determinants of south-south trade expansion: their implications for the triangular industrial trade and cooperation among OPEC, NICs and LDCs ;Structural determinants of south-south trade expansion: their implications for the triangular industrial trade and cooperation among OPEC, NICs and LDCs
041417;v20_Titulo;Guidelines for the formulation of national industrial and technological information policies-based on indian experience ;Guidelines for the formulation of national industrial and technological information policies-based on indian experience
041417;v22_Autor_personal;Seshagiri, N. ;Seshagiri, N.
041426;v20_Titulo;"Manual del ususario; Microsoft MS-DOS versión 6.0; para el sistema operativo MS-DOS ";"Manual del ususario; Microsoft MS-DOS versión 6.0; para el sistema operativo MS-DOS"
041451;v20_Titulo;"Radioactivity calibrations with the ""4Pi"" Gamma ionization chamber; and other radioactivity calibration capabilities ";"Radioactivity calibrations with the ""4Pi"" Gamma ionization chamber; and other radioactivity calibration capabilities"
041456;v20_Titulo;Calibration of X-Ray and Gamma-Ray measuring instruments ;Calibration of X-Ray and Gamma-Ray measuring instruments
041457;v20_Titulo;Calibration of Gamma-Ray-emitting brachytherapy sources  ;Calibration of Gamma-Ray-emitting brachytherapy sources
041505;v20_Titulo;"Public works programmes in Korea; a comparison to active labour market policies and workfare in Europe and the US ";"Public works programmes in Korea; a comparison to active labour market policies and workfare in Europe and the US"
041531;v20_Titulo;Environmental physics: heating ;Environmental physics: heating
041537;v45_Editor;Swedish Council for Building Research ;Swedish Council for Building Research
041543;v22_Autor_personal;Van Ettinger, J. ;Van Ettinger, J.
041552;v20_Titulo;Segunda Campaña Científica en las Islas Malvinas,1979 ;Segunda Campaña Científica en las Islas Malvinas,1979
041555;v22_Autor_personal;Emerick, Robert Henderson ;Emerick, Robert Henderson
041555;v45_Editor;McGraw-Hill ;McGraw-Hill
041557;v22_Autor_personal;Van Straaten,J.F. ;Van Straaten,J.F.
041588;v20_Titulo;"Third world urban housing; aspirations, resources, programmes, projects ";"Third world urban housing; aspirations, resources, programmes, projects"
041621;v45_Editor;McGraw Hill ;McGraw Hill
041622;v45_Editor;Marcel Dekker ;Marcel Dekker
041623;v20_Titulo;Contemporary lighting ;Contemporary lighting
041669;v20_Titulo;"Thermal vacuum sensors; based on integrated silicon thermopiles ";"Thermal vacuum sensors; based on integrated silicon thermopiles"
041671;v45_Editor;Academic Press ;Academic Press
041693;v20_Titulo;Digital image processing ;Digital image processing
041753;v20_Titulo;"Low level measurements handbook; precision DC current, voltage and resistance measurements ";"Low level measurements handbook; precision DC current, voltage and resistance measurements"
041784;v20_Titulo;"MOS; technologies, design, applications ";"MOS; technologies, design, applications"
041792;v20_Titulo;Biodiesel o novo combustível do Brasil ;Biodiesel o novo combustível do Brasil
041800;v20_Titulo;Laboratory management ;Laboratory management
041806;v20_Titulo;"Microprocesadores de 16 bits; 68000 y 8086/8088 ";"Microprocesadores de 16 bits; 68000 y 8086/8088"
041813;v20_Titulo;Sistemas de conmutación digital ;Sistemas de conmutación digital
041816;v20_Titulo;Magnetic recording ;Magnetic recording
041859;v22_Autor_personal;Fitchen, Franklin C. ;Fitchen, Franklin C.
041867;v20_Titulo;"Digital and analog systems, circuits, and devices; an introduction ";"Digital and analog systems, circuits, and devices; an introduction"
041868;v20_Titulo;Open access II plus ;Open access II plus
041882;v20_Titulo;Appendix B: statistical tables relating to income, employment and production ;Appendix B: statistical tables relating to income, employment and production
041945;v20_Titulo;"Análisis de costo beneficio en cultivos de verano; actualización 2006 ";"Análisis de costo beneficio en cultivos de verano; actualización 2006"
041946;v20_Titulo;"Total food; exploiting co-products-minimizing waste ";"Total food; exploiting co-products-minimizing waste"
041966;v20_Titulo;Systèmes de tuyauteries en matériau synthétique pour la distribution d'aeu chaude et froide sous pression dans les bâtiments ;Systèmes de tuyauteries en matériau synthétique pour la distribution d'aeu chaude et froide sous pression dans les bâtiments
041973;v20_Titulo;Le verre et les produits verriers- les fonctions des vitrages ;Le verre et les produits verriers- les fonctions des vitrages
041982;v20_Titulo;"A study of the influence of ceiling height in dwelling houses; climatological, architectural and economic aspects ";"A study of the influence of ceiling height in dwelling houses; climatological, architectural and economic aspects"
042031;v20_Titulo;Provisions of the federal agriculture improvement and reform act of 1996 ;Provisions of the federal agriculture improvement and reform act of 1996
042077;v20_Titulo;Materials handling equipment ;Materials handling equipment
042159;v20_Titulo;"Parque tecnológico San Martín; una estrategia de desarrollo económico local basado en el conocimiento y la innovación ";"Parque tecnológico San Martín; una estrategia de desarrollo económico local basado en el conocimiento y la innovación"
042168;v20_Titulo;"Tracing knowledge flows within the austrian system of innovation; pilot case study for the OECD project on knowledge flows in national innovation systems ";"Tracing knowledge flows within the austrian system of innovation; pilot case study for the OECD project on knowledge flows in national innovation systems"
042170;v20_Titulo;Interpretación de la norma ISO 9000:2000 para obtener el certificado de calidad en bibliotecas ;Interpretación de la norma ISO 9000:2000 para obtener el certificado de calidad en bibliotecas
042231;v20_Titulo;"Estudio diagnóstico del potencial asociativo en los municipios de la provincia de Buenos Aires; el caso del municipio de Maipú ";"Estudio diagnóstico del potencial asociativo en los municipios de la provincia de Buenos Aires; el caso del municipio de Maipú"
042238;v20_Titulo;Plant closing: advance notice and rapid response ;Plant closing: advance notice and rapid response
042255;v22_Autor_personal;Qingrui, Xu<|>Jin, Chen<|>Zhangshu, Xie<|>Jingjiand, Liu<|>Gang, Zheng<|>Yong, Wang ;Qingrui, Xu<|>Jin, Chen<|>Zhangshu, Xie<|>Jingjiand, Liu<|>Gang, Zheng<|>Yong, Wang
042258;v22_Autor_personal;Qingrui, Xu<|>Ling, Zhu<|>Gang, Zheng<|>Fangrui, Wang ;Qingrui, Xu<|>Ling, Zhu<|>Gang, Zheng<|>Fangrui, Wang
042262;v20_Titulo;Las políticas de reforma estatal en la democracia (1983-2003) ;Las políticas de reforma estatal en la democracia (1983-2003)
042271;v20_Titulo;7mo. Curso internacional de agricultura de precisión<|>2da. Expo de máquinas precisas ;7mo. Curso internacional de agricultura de precisión<|>2da. Expo de máquinas precisas
042298;v20_Titulo;"The corporate personality; an inquiry into the nature of corporate identity ";"The corporate personality; an inquiry into the nature of corporate identity"
042304;v20_Titulo;Who he is and what he does ;Who he is and what he does
042343;v20_Titulo;L'esthétique industrielle aux États-Unis ;L'esthétique industrielle aux États-Unis
042355;v20_Titulo;Trabajos<|>Fitting the job to the worker ;Trabajos<|>Fitting the job to the worker
042388;v20_Titulo;"Análisis de costo beneficio en cultivos de verano; actualización 2007 ";"Análisis de costo beneficio en cultivos de verano; actualización 2007"
042390;v20_Titulo;"Unidad demostrativa agrícola ganadera; resultados del período 2006/2007 ";"Unidad demostrativa agrícola ganadera; resultados del período 2006/2007"
042391;v20_Titulo;Análisis económico de la invernada bovina considerando la eficiencia en el balance de nutrientes ;Análisis económico de la invernada bovina considerando la eficiencia en el balance de nutrientes
