MFN;Columna;Antes;Despues
040182;v22_Autor_personal;López, M.<|>Bartoloni, V.<|>D'Orio, M.<|>Hernández, A. M.;López, M.<|>Bartoloni, Valeria Gabriela<|>D'Orio, M.<|>Hernández, A. M.
040183;v22_Autor_personal;Rossi, R.<|>Bartoloni, V.<|>Lagomarsino,  A.;Rossi, R.<|>Bartoloni, Valeria Gabriela<|>Lagomarsino,  A.
040185;v22_Autor_personal;Hermida, Laura<|>López, E.<|>Dománico, Ricardo<|>Rouge, P.<|>Lagomarsino, Alicia<|>Enriquez, Graciela;Hermida, Laura<|>López, Eduardo Antonio<|>Dománico, Ricardo<|>Rouge, P.<|>Lagomarsino, Alicia<|>Enriquez, Graciela
040186;v22_Autor_personal;Bartoloni, V.<|>D' Orio, M.;Bartoloni, Valeria Gabriela<|>D' Orio, M.
040188;v22_Autor_personal;López, E.<|>Nardini, L.<|>Rouge, P.<|>Gallo, J.;López, Eduardo Antonio<|>Nardini, L.<|>Rouge, P.<|>Gallo, J.
040189;v22_Autor_personal;Yonni, F.<|>Fasoli, H.<|>Alvarez, H.;Yonni, F.<|>Fasoli, H.<|>Álvarez, Juan Horacio
040194;v22_Autor_personal;De Tullio, Luis A.<|>Villafañe, G.<|>Aguiñagalde, B.;De Tullio, Luis A.<|>Villafañe, G.<|>Aguiñagalde, Bartolomé
040195;v22_Autor_personal;Silvosa, M.<|>Aguzin, F.<|>Bermejo, M.<|>Zelaya, D.<|>Tierno, G.<|>Di Benedetto, F.;Silvosa, M.<|>Aguzin, Fernando<|>Bermejo, M.<|>Zelaya, D.<|>Tierno, G.<|>Di Benedetto, F.
040202;v22_Autor_personal;Martínez Krahmer, D.<|>Maceira, G.<|>Paredes, A.<|>Elvira, G.;Martínez Krahmer, Daniel Osvaldo<|>Maceira, G.<|>Paredes, A.<|>Elvira, G.
040203;v22_Autor_personal;Ferdeghini, F.<|>Pavlocic, I.<|>Gwirc, S.<|>Milano, O.;Ferdeghini, F.<|>Pavlocic, I.<|>Gwirc, S.<|>Milano, Omar
040225;v22_Autor_personal;Canteros, Carmen;Canteros Cavalcante, Carmen
040229;v22_Autor_personal;Lozano, A.<|>Tropea, S.<|>Cagnetta, J.;Lozano, A.<|>Tropea, Salvador Eduardo<|>Cagnetta, J.
040230;v22_Autor_personal;Fraigi, L.<|>Walsöe de Reca, N. E.;Fraigi, Liliana Beatriz<|>Walsöe de Reca, N. E.
040232;v22_Autor_personal;Méndez, A.<|>Gómez, G.;Méndez, Andrea Mirta<|>Gómez, G.
040234;v22_Autor_personal;Méndez, A.<|>Díaz Monnier, S.<|>Martello, D.;Méndez, Andrea Mirta<|>Díaz Monnier, Silvia Laura<|>Martello, D.
040235;v22_Autor_personal;Fraigi, L.<|>Góngora, M.<|>Schreiner, M.<|>Beltrán, N.<|>Arias, O.<|>Lastres, A.<|>Domínguez, C.<|>Vieira, M.<|>Negreira, C.;Fraigi, Liliana Beatriz<|>Góngora, M.<|>Schreiner, M.<|>Beltrán, N.<|>Arias, O.<|>Lastres, A.<|>Domínguez, C.<|>Vieira, M.<|>Negreira, C.
040238;v22_Autor_personal;Fraigi, L.<|>Lamas, D.<|>Walsöe de Reca, N. E.;Fraigi, Liliana Beatriz<|>Lamas, D.<|>Walsöe de Reca, N. E.
040242;v22_Autor_personal;Urpala, J.<|>Malatto, L.<|>Fraigi, L.;Urpala, J.<|>Malatto, L.<|>Fraigi, Liliana Beatriz
040246;v22_Autor_personal;Tropea, S.<|>Lupi, D.;Tropea, Salvador Eduardo<|>Lupi, D.
040248;v22_Autor_personal;Fraigi, L.<|>Malatto, L.<|>Gwirc, S.<|>Lupi, D.;Fraigi, Liliana Beatriz<|>Malatto, L.<|>Gwirc, S.<|>Lupi, D.
040252;v22_Autor_personal;Fernández, M. R.<|>Riera, M.<|>Munizza, G.<|>Fraga, I.<|>Valiente, L.<|>Ariosti, A.;Fernández, M. R.<|>Riera, M.<|>Munizza, Gabriela Vanina<|>Fraga, I.<|>Valiente, L.<|>Ariosti, A.
040254;v22_Autor_personal;Podgaiz, R. H.<|>Inocenti, M. C.<|>Lucas, J. C.;Podgaiz, R. H.<|>Inocenti, María Cristina<|>Lucas, J. C.
040256;v22_Autor_personal;Inocenti, M. C.<|>Mollo, M.<|>Lucas, J. C.;Inocenti, María Cristina<|>Mollo, M.<|>Lucas, J. C.
040300;v22_Autor_personal;Gutiérrez, Alicia<|>Puglisi, Celia<|>Castro, Liliana<|>Chamorro, Andrea;Gutiérrez, Alicia<|>Puglisi, Celia<|>Castro, Liliana<|>Chamorro, Andrea Luján
040330;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040331;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040332;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040333;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040334;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040335;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040336;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040337;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040338;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040339;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040340;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040341;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040342;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040343;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040344;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040345;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040346;v22_Autor_personal;Giuliano, Alejandro P.<|>Amado, Jorge A.<|>Barros, Edgar A.;Giuliano, Alejandro P.<|>Amado, Jorge Alejandro<|>Barros, Edgar A.
040356;v22_Autor_personal;Alvarez, Pablo;Álvarez, Pablo Augusto
040367;v22_Autor_personal;Castañeda, Roberto;Castañeda, Roberto Aníbal
040368;v22_Autor_personal;Castañeda, Roberto;Castañeda, Roberto Aníbal
040406;v22_Autor_personal;Román, Mario<|>Castañeda, Roberto;Román, Mario<|>Castañeda, Roberto Aníbal
040407;v22_Autor_personal;Bozzetti, Vincenzo<|>Castañeda, Roberto;Bozzetti, Vincenzo<|>Castañeda, Roberto Aníbal
040440;v22_Autor_personal;Martínez Krahmer, D.<|>Russo, D.<|>Papczuk, G.;Martínez Krahmer, Daniel Osvaldo<|>Russo, D.<|>Papczuk, G.
040441;v22_Autor_personal;Martínez Krahmer, D.<|>Mingo, R.<|>Las Heras, E. de<|>Corengia, P.<|>Russo, D.;Martínez Krahmer, Daniel Osvaldo<|>Mingo, R.<|>Las Heras, E. de<|>Corengia, P.<|>Russo, D.
040458;v22_Autor_personal;Martínez Krahmer, D.<|>Russo, D.;Martínez Krahmer, Daniel Osvaldo<|>Russo, D.
040463;v22_Autor_personal;Martínez Krahmer, D.<|>Corengia, P.<|>Mingo, R.<|>Russo, D.;Martínez Krahmer, Daniel Osvaldo<|>Corengia, P.<|>Mingo, R.<|>Russo, D.
040465;v22_Autor_personal;Torri, S<|>Alberti, C.<|>Castelli, M. L.<|>Della Vecchia, M.<|>Rossi,  R.;Torri, S<|>Alberti, Cecilia<|>Castelli, María Laura<|>Della Vecchia, Miguel Ángel<|>Rossi,  R.
040475;v22_Autor_personal;Alvarez Delgado, Amaury<|>Otero Rambla , Miguel A.;Álvarez Delgado, Amaury<|>Otero Rambla , Miguel A.
040477;v22_Autor_personal;Alvarez Delgado, Amaury<|>Otero Rambla , Miguel A.;Álvarez Delgado, Amaury<|>Otero Rambla , Miguel A.
040481;v22_Autor_personal;Melo, R.<|>Tropea, S. E.;Melo, R.<|>Tropea, Salvador Eduardo
040482;v22_Autor_personal;Huy, C.<|>Brengi, D.;Huy, C.<|>Brengi, Diego Javier
040483;v22_Autor_personal;Caruso, D.<|>Tropea, S. E.;Caruso, David Misael<|>Tropea, Salvador Eduardo
040484;v22_Autor_personal;Gwirc, S.<|>Mariño, N.;Gwirc, S.<|>Mariño, Néstor Raúl
040499;v22_Autor_personal;Trapanotto, A.<|>Brengi, D.<|>Tropea, S.;Trapanotto, A.<|>Brengi, Diego Javier<|>Tropea, Salvador Eduardo
040502;v22_Autor_personal;Tropea, S.<|>Borgna, J.P.;Tropea, Salvador Eduardo<|>Borgna, J.P.
040504;v22_Autor_personal;Brengi, D.<|>Trapanotto, A.<|>Farías, D.<|>Gwirc, S.;Brengi, Diego Javier<|>Trapanotto, A.<|>Farías, D.<|>Gwirc, S.
040506;v22_Autor_personal;Brengi, D.<|>Tropea, S.<|>Trapanotto, A.<|>Farías, D.;Brengi, Diego Javier<|>Tropea, Salvador Eduardo<|>Trapanotto, A.<|>Farías, D.
040511;v22_Autor_personal;Brengi, D.<|>Tropea, S.<|>Gwirc, S.<|>Farías, D.;Brengi, Diego Javier<|>Tropea, Salvador Eduardo<|>Gwirc, S.<|>Farías, D.
040512;v22_Autor_personal;Gwirc, S.<|>García Morillo, M. F.<|>Brengi, D.;Gwirc, S.<|>García Morillo, M. F.<|>Brengi, Diego Javier
040514;v22_Autor_personal;Brengi, D.<|>Gwirc, S.<|>Lupi, D.;Brengi, Diego Javier<|>Gwirc, S.<|>Lupi, D.
040529;v22_Autor_personal;Bernatene, María del Rosario<|>Canale, Guillermo<|>Caló, Julieta<|>Justianovich, Sergio;Bernatene, María del Rosario<|>Canale, Guillermo<|>Caló, Julieta María Inés<|>Justianovich, Sergio
040547;v22_Autor_personal;Roberti, M.<|>Fraigi, L.<|>Gongora-Rubio, Mario R.;Roberti, M.<|>Fraigi, Liliana Beatriz<|>Gongora-Rubio, Mario R.
040550;v22_Autor_personal;Yonni, F.<|>Fasoli, H.<|>Giai, M.<|>Alvarez, H.;Yonni, F.<|>Fasoli, H.<|>Giai, M.<|>Álvarez, Juan Horacio
040553;v22_Autor_personal;Munizza, G.<|>Celeda, A.<|>Legnoverde, S.<|>Basaldella, E.<|>Ruiz de Arechavaleta, M.<|>Rosso, A.<|>Eisenberg, P.<|>Fernández, M. R.<|>Ariosti, A.;Munizza, Gabriela Vanina<|>Celeda, A.<|>Legnoverde, S.<|>Basaldella, E.<|>Ruiz de Arechavaleta, Mariana<|>Rosso, A.<|>Eisenberg, P.<|>Fernández, M. R.<|>Ariosti, A.
040574;v22_Autor_personal;Álvarez, Jorge José;Álvarez, José Jorge Enrique
040577;v22_Autor_personal;Budzinski, Stefan<|>Pacher, Ileana<|>Maroni, Edgardo<|>Cousido, Carlos<|>Cazaux, Nadina<|>Anesini, Alberto;Budzinski, Stefan<|>Pacher, Ileana<|>Maroni, Edgardo<|>Cousido, Carlos<|>Cazaux, Nadina Magalí<|>Anesini, Alberto
040581;v22_Autor_personal;Piotto, Flavio<|>Cogno, Jorge<|>Iglesias, Marcelo<|>Stella, Jorge<|>Forastieri, Juan<|>Cogno, Jorge<|>Iglesias, Marcelo<|>Jorge Stella, Juan Forastieri;Piotto, Flavio<|>Cogno, Jorge Adrián<|>Iglesias, Marcelo<|>Stella, Jorge<|>Forastieri, Juan<|>Cogno, Jorge Adrián<|>Iglesias, Marcelo<|>Jorge Stella, Juan Forastieri
040583;v22_Autor_personal;Mingolla, G.<|>Álvarez, J.<|>Álvarez, L.<|>Ilieff, S.<|>Beer, E.<|>Bastida, K.;Mingolla, María Griselda<|>Álvarez, J.<|>Álvarez, L.<|>Ilieff, S.<|>Beer, Ethel Mariana<|>Bastida, Karina Beatriz
040587;v22_Autor_personal;Rodríguez, María Alejandra<|>Cejas, Valeria<|>Gatti, Patricia<|>Castañeda, Roberto;Rodríguez, María Alejandra<|>Cejas, Valeria<|>Gatti, Patricia<|>Castañeda, Roberto Aníbal
040588;v22_Autor_personal;Rodríguez, Julián<|>Sánchez, Eliseo<|>Fornés, Damián<|>Canepare, Carlos<|>Gornatti, Carlos<|>Apro, Nicolás;Rodríguez, Julián<|>Sánchez, Eliseo<|>Fornés, Damián<|>Canepare, Carlos Alberto<|>Gornatti, Carlos<|>Apro, Nicolás
040589;v22_Autor_personal;Castañeda, Roberto<|>Speranza, Jorge<|>Di Bàrtolo, Eduardo<|>Labacá, Patricia<|>Fabro, Mabel<|>Murphy, Marcela;Castañeda, Roberto Aníbal<|>Speranza, Jorge<|>Di Bàrtolo, Eduardo<|>Labacá, Patricia<|>Fabro, Mabel<|>Murphy, Marcela
040591;v22_Autor_personal;Kohanoff, Rafael<|>Candiano, Nicolás<|>Cibeira, José<|>Cruder, Leonardo<|>Bargo, Emilio<|>Fisch, Juan<|>Aguilar, Mario;Kohanoff, Rafael<|>Candiano, Nicolás<|>Cibeira, José<|>Cruder, Leonardo<|>Bargo, Emilio<|>Fisch, Juan<|>Aguilar, Mario Humberto
040593;v22_Autor_personal;Robert, Laura M.<|>Aguilar, Leandro<|>Rubino, Guillermo;Robert, Laura M.<|>Aguilar, Leandro Javier Ceferino<|>Rubino, Guillermo
040605;v22_Autor_personal;Di Lillo, L.<|>Malatto, L.<|>Giménez, G.<|>Mangano, E.<|>Fraigi, L.<|>Laiz, H.;Di Lillo, Lucas Daniel<|>Malatto, L.<|>Giménez, G.<|>Mangano, E.<|>Fraigi, Liliana Beatriz<|>Laiz, H.
040612;v22_Autor_personal;Itria, R.F.<|>Babay, P.A.;Itria, R.F.<|>Babay, Paola Alejandra
040614;v22_Autor_personal;Ohaco. P.<|>Vitulich, G.<|>Cuevas, M.<|>Ruiz, C.<|>Iglesias, N.;Ohaco. P.<|>Vitulich, G.<|>Cuevas Carrasco, Mónica Isabel<|>Ruiz, C.<|>Iglesias, N.
040616;v22_Autor_personal;Scozzina, E. F.<|>Anesini, A. U.<|>Kurlat, J.<|>Zunini, C.;Scozzina, Emilio Fabián<|>Anesini, A. U.<|>Kurlat, J.<|>Zunini, César Oscar
040618;v22_Autor_personal;Apro, Nicolás<|>Flores, Alejandra<|>Curia, Ana<|>Aguilar, Valentina;Apro, Nicolás<|>Flores, Alejandra<|>Curia, Ana Valeria<|>Aguilar, Valentina
040619;v22_Autor_personal;Blanco Massani, M.<|>Fernández, M. R.<|>Ariosti, A.<|>Eisenberg. P.<|>Vignolo, G.;Blanco Massani, Mariana Raquel<|>Fernández, M. R.<|>Ariosti, A.<|>Eisenberg. P.<|>Vignolo, Graciela Margarita
040630;v22_Autor_personal;Duzdevich, J.P.<|>Coppis, L.<|>Álvarez, L.<|>Franco, O.<|>Anesini, A.<|>Casabona, A.;Duzdevich, J.P.<|>Coppis, L.<|>Álvarez, L.<|>Franco, O.<|>Anesini, A.<|>Casabona, Ángel Miguel Francisco
040634;v22_Autor_personal;Velázquez, Silvia<|>Luna, Fabio<|>Domínguez, Marisa<|>Alonso, Germán<|>Mancini, Miguel;Velázquez, Silvia<|>Luna, Fabio<|>Domínguez, Marisa<|>Alonso, Germán René<|>Mancini, Miguel Orlando
040635;v22_Autor_personal;Charreau, Geraldine<|>Rodríguez, Carlos<|>Mingo, Raúl;Charreau, Geraldine Luján<|>Rodríguez, Carlos<|>Mingo, Raúl
040641;v22_Autor_personal;Apablaza, O.<|>Barda, N.<|>García, N.<|>Ohaco, P.<|>Winter, J.;Apablaza, Olga Mirene<|>Barda, Norma Beatriz<|>García, N.<|>Ohaco, P.<|>Winter, Josefina
040644;v22_Autor_personal;Cordara, Marcela<|>Días Vieira, Ariel<|>Ziolo, Julio<|>Caro, Pablo<|>Segal, Matías;Cordara, Marcela Fernanda<|>Días Vieira, Ariel<|>Ziolo, Julio<|>Caro, Pablo<|>Segal, Matías
040645;v22_Autor_personal;La Manna, V.<|>Ojeda, J.<|>Campo, F. del<|>Arpes, A.<|>Gutiérrez, M.<|>Vázquez, G.<|>Ladío, A.;La Manna, Valeria<|>Ojeda, J.<|>Campo, F. del<|>Arpes, A.<|>Gutiérrez, M.<|>Vázquez, G.<|>Ladío, A.
040646;v22_Autor_personal;Miranda, M.J.<|>Barda, N.<|>Raffo, D.<|>Mañuecos, L.;Miranda, M.J.<|>Barda, Norma Beatriz<|>Raffo, D.<|>Mañuecos, L.
040647;v22_Autor_personal;Apro, Nicolás<|>Flores, Alejandra<|>Gutiérrez, Alicia<|>Gil, Guillermo<|>Cordara, Marcela<|>Blasko, Ramiro;Apro, Nicolás<|>Flores, Alejandra<|>Gutiérrez, Alicia<|>Gil, Guillermo<|>Cordara, Marcela Fernanda<|>Blasko, Ramiro
040648;v22_Autor_personal;González, M.<|>Castañeda, R.<|>Murno, H.<|>Toledo, A<|>Espinosa, V.<|>Castells, M.<|>Speranza, J.<|>Aimar, B.<|>Bonafede, M.<|>Nieto, I.<|>Schmidt, E<|>Ramos, E.;González, M.<|>Castañeda, Roberto Aníbal<|>Murno, H.<|>Toledo, A<|>Espinosa, V.<|>Castells, M.<|>Speranza, J.<|>Aimar, Bruno Nicolás<|>Bonafede, Mauro<|>Nieto, I.<|>Schmidt, E<|>Ramos, E.
040649;v22_Autor_personal;Calvo, P.<|>Gittins, C.<|>Miranda, M.J.<|>Corti, G.;Calvo, P.<|>Gittins, C.<|>Miranda, M.J.<|>Corti, Gilda María
040650;v22_Autor_personal;Robert, Laura<|>Aguilar, Leandro<|>Karlen, Joselina;Robert, Laura<|>Aguilar, Leandro Javier Ceferino<|>Karlen, Joselina
040651;v22_Autor_personal;Apro, Nicolás<|>Flores, Alejandra<|>López, María Cristina<|>Curia, Ana;Apro, Nicolás<|>Flores, Alejandra<|>López, María Cristina<|>Curia, Ana Valeria
040652;v22_Autor_personal;Miranda, M.J.<|>Corti, G.<|>Barda, N.<|>Muzzas, G.<|>Gallina, M.;Miranda, M.J.<|>Corti, Gilda María<|>Barda, Norma Beatriz<|>Muzzas, G.<|>Gallina, M.
040658;v22_Autor_personal;Apro, N.<|>Ferreyra, V.<|>Rodríguez López, J.<|>Fournier, M.<|>Orlando, C.<|>Curia, A.<|>Flores, A.;Apro, Nicolás<|>Ferreyra, V.<|>Rodríguez López, J.<|>Fournier, M.<|>Orlando, C.<|>Curia, Ana Valeria<|>Flores, A.
040659;v22_Autor_personal;Rodríguez López, J.<|>Sánchez, E<|>Fornes, D.<|>Canepare, C.<|>Curia, A.;Rodríguez López, J.<|>Sánchez, E<|>Fornes, D.<|>Canepare, Carlos Alberto<|>Curia, Ana Valeria
040661;v22_Autor_personal;Tropea, Salvador E.<|>Caruso, David M.;Tropea, Salvador E.<|>Caruso, David Misael
040662;v22_Autor_personal;Carfagnini, M.<|>Jung, S.<|>Rivero, H.<|>Fleitas, A.;Carfagnini, Mariana<|>Jung, S.<|>Rivero, H.<|>Fleitas, A.
040663;v22_Autor_personal;Cinalli, M.<|>Cetrángolo, M<|>López, M.C.;Cinalli, Mariana<|>Cetrángolo, M<|>López, M.C.
040664;v22_Autor_personal;Schmidt, Angelina<|>Gradizuela, Claudio<|>Torales, Romina<|>Faure, Sebastián<|>Burquet, Griselda<|>Alaluf, Andrés<|>Gamero, Edgardo;Schmidt, Angelina<|>Gradizuela, Claudio<|>Torales, Romina<|>Faure, Sebastián<|>Burquet, Griselda<|>Alaluf, Andrés Matías<|>Gamero, Edgardo
040665;v22_Autor_personal;Gwirc, Sergio N.<|>Mariño, Nestor R.<|>Nuñez, M.<|>Negreira, Carlos A.;Gwirc, Sergio N.<|>Mariño, Néstor Raúl<|>Nuñez, M.<|>Negreira, Carlos A.
040666;v22_Autor_personal;Gwirc, Sergio N.<|>Mariño, Nestor R.<|>Nuñez, M.<|>Negreira, Carlos A.;Gwirc, Sergio N.<|>Mariño, Néstor Raúl<|>Nuñez, M.<|>Negreira, Carlos A.
040667;v22_Autor_personal;Caruso, David M.<|>Tropea, Salvador E.;Caruso, David Misael<|>Tropea, Salvador E.
040668;v22_Autor_personal;Caruso, David M.<|>Tropea, Salvador E.;Caruso, David Misael<|>Tropea, Salvador E.
040670;v22_Autor_personal;Robert, Laura<|>Karlen, Joselina<|>Aguilar, Leandro;Robert, Laura<|>Karlen, Joselina<|>Aguilar, Leandro Javier Ceferino
040671;v22_Autor_personal;Ariza, Raquel<|>Ramírez, Rodrigo<|>Zunini, César;Ariza, Raquel<|>Ramírez, Rodrigo<|>Zunini, César Oscar
040672;v22_Autor_personal;Ariza, Raquel<|>Ramírez, Rodrigo<|>Herrero, Pablo<|>Secchi, Mariela<|>Vigna, Alejandrina<|>Paterson, Federico<|>Siro, Jorge<|>Flores, Fabiana<|>Oneto, Fernando<|>Dorado, Cecilia<|>Becker, Rosalba<|>Marchini, Helena<|>Casabona, Marcela;Ariza, Raquel<|>Ramírez, Rodrigo<|>Herrero, Pablo<|>Secchi, Mariela<|>Vigna, Alejandrina Moira<|>Paterson, Federico<|>Siro, Jorge<|>Flores, Fabiana<|>Oneto, Fernando<|>Dorado, Cecilia<|>Becker, Rosalba<|>Marchini, Helena<|>Casabona, Marcela Andrea
040674;v22_Autor_personal;Ariza, Raquel<|>Ramírez, Rodrigo<|>Vigna, Alejandrina<|>Paterson, Federico<|>Siro, Jorge<|>Marek, Pablo<|>Rodrigo, Gabriel<|>García, Néstor;Ariza, Raquel<|>Ramírez, Rodrigo<|>Vigna, Alejandrina Moira<|>Paterson, Federico<|>Siro, Jorge<|>Marek, Pablo<|>Rodrigo, Gabriel<|>García, Néstor
040680;v22_Autor_personal;Barteley, María Alejandra<|>Budzinski, Stefan<|>Cazaux, Nadina<|>Cousido, Carlos Javier<|>Maroni, Edgardo<|>Pacher, Ileana;Barteley, María Alejandra<|>Budzinski, Stefan<|>Cazaux, Nadina Magalí<|>Cousido, Carlos Javier<|>Maroni, Edgardo<|>Pacher, Ileana
040681;v22_Autor_personal;Muñoz, R.<|>Amado, J.<|>Puntillo, D.<|>Caniglia, C.<|>Jorge, J.<|>Chalimond, L.<|>Galanzino, C.<|>Alessandrini, G.;Muñoz, R.<|>Amado, José Luis<|>Puntillo, D.<|>Caniglia, Cristian Sergio<|>Jorge, J.<|>Chalimond, L.<|>Galanzino, C.<|>Alessandrini, Gustavo
040683;v22_Autor_personal;Luna, D.<|>Zinzallari, A.;Luna, Diego<|>Zinzallari, Alberto
040684;v22_Autor_personal;Alvarez, L.<|>Bastida, K.<|>Mingolla, G.;Alvarez, L.<|>Bastida, Karina Beatriz<|>Mingolla, María Griselda
040688;v22_Autor_personal;Kornblit, F.<|>Calbet, C.;Kornblit, Fernando<|>Calbet, C.
040692;v22_Autor_personal;Real, M.<|>Tonina, A.<|>Bierzychudek, M.;Real, M.<|>Tonina, Alejandra<|>Bierzychudek, Marcos Eduardo
040695;v22_Autor_personal;Charreau, Geraldine<|>Valdés, Joaquín<|>Laiz, Héctor;Charreau, Geraldine Luján<|>Valdés, Joaquín<|>Laiz, Héctor
040699;v22_Autor_personal;Puglisi, C.<|>Castro, L.<|>Mastromónaco, G.;Puglisi, C.<|>Castro, L.<|>Mastromónaco, Gladys Miriam
040702;v22_Autor_personal;Díaz, F. V.<|>Guidobono, A. P. M.<|>Mammana, C. A.;Díaz, Felipe Víctor<|>Guidobono, A. P. M.<|>Mammana, C. A.
040703;v22_Autor_personal;Puglisi, Celia<|>Palacios, Diego<|>Simionato, Edmundo<|>Otamendi, Felipe C.<|>Musmeci, Juan C.<|>Ribetto, Ana<|>Trossero, Mariana<|>Castro, Liliana<|>Mastromónaco, Gladys<|>Demaría, Mónica<|>Palacios, Ivana<|>Macías, Beatriz<|>Scelzi, Gretel<|>Labacà, Patricia<|>Giorgi, Liliana<|>Murphy, Marcela<|>Pecorino, Claudia<|>Castro, Fabiana<|>Pazos, Alberto;Puglisi, Celia<|>Palacios, Diego<|>Simionato, Edmundo<|>Otamendi, Felipe C.<|>Musmeci, Juan C.<|>Ribetto, Ana<|>Trossero, Mariana<|>Castro, Liliana<|>Mastromónaco, Gladys<|>Demaría, Mónica<|>Palacios, Ivana<|>Macías, Beatriz<|>Scelzi, Gretel<|>Labacà, Patricia<|>Giorgi, Liliana<|>Murphy, Marcela<|>Pecorino, Claudia<|>Castro, Fabiana Andrea<|>Pazos, Alberto
040713;v22_Autor_personal;Cesa, Verónica;Cesa, Verónica Silvina
040716;v22_Autor_personal;Tenorio, M.<|>Giuffrida, C.<|>Pérez, G.<|>Cervetto, M.<|>Marchi, E.;Tenorio, Marcelo Luis<|>Giuffrida, C.<|>Pérez, Gastón Ezequiel<|>Cervetto, Marcos Adrián<|>Marchi, E.
040717;v22_Autor_personal;Ferré, O.<|>Ramírez, E.<|>Bacigalupe, A.;Ferré, O.<|>Ramírez, E.<|>Bacigalupe, Alejandro
040719;v22_Autor_personal;Hostench, M.C.<|>Andrade Cattapan, R. de<|>Alvarez, M. A.<|>Olmedo, M. C.<|>Monzón, C.B.;Hostench, M.C.<|>Andrade Cattapan, R. de<|>Álvarez, Marcela Andrea<|>Olmedo, Mariana Cecilia<|>Monzón, C.B.
040721;v22_Autor_personal;Murano, M.<|>Dattilo, M.<|>Zannoni, V.<|>Arabia, F.<|>Warcok, M.<|>Martínez, M.<|>Dománico, R.;Murano, M.<|>Dattilo, M.<|>Zannoni, Valeria<|>Arabia, F.<|>Warcok, M.<|>Martínez, M.<|>Dománico, Ricardo Hugo
040722;v22_Autor_personal;Val, S. del<|>Zunino, C.<|>Martínez, L.<|>Bartoloni, V.<|>Reñones, L.<|>Zampatti, M.<|>Dománico, R.;Val, S. del<|>Zunino, Cristina<|>Martínez, L.<|>Bartoloni, Valeria Gabriela<|>Reñones, L.<|>Zampatti, M.<|>Dománico, Ricardo Hugo
040723;v22_Autor_personal;Tenorio, M.<|>De Césare, P.<|>Barros, M.<|>Ferdeghini, P.<|>Mollo, J.;Tenorio, Marcelo Luis<|>De Césare, Pablo Nicolás<|>Barros, Martín Lucio<|>Ferdeghini, P.<|>Mollo, J.
